match_id,equipo_id,formacion,jugador_id,jugador,posicion
1267463164,1305367,4-2-3-1,8093624.0,Ryan Mendes,Midfielder
1267463164,1305367,4-2-3-1,55269361.0,Dailon Rocha Livramento,Forward
1267466568,9294,4-2-3-1,472206.0,Jordan Pickford,Goalkeeper
1267466568,9294,4-2-3-1,49446957.0,Nico O'Reilly,Defender
1267466568,9294,4-2-3-1,100940.0,John Stones,Defender
1267466568,9294,4-2-3-1,3116148.0,Ezri Konsa,Defender
1267466568,9294,4-2-3-1,3146899.0,Reece James,Defender
1267466568,9294,4-2-3-1,473011.0,Declan Rice,Midfielder
1267466568,9294,4-2-3-1,22364342.0,Elliot Anderson,Midfielder
1267466568,9294,4-2-3-1,22344861.0,Anthony Gordon,Midfielder
1267466568,9294,4-2-3-1,20884752.0,Jude Bellingham,Midfielder
1267466568,9294,4-2-3-1,22012557.0,Noni Madueke,Midfielder
1267466568,9294,4-2-3-1,29778.0,Harry Kane,Forward
1267466568,3337,3-4-2-1,210259.0,Dominik Livaković,Goalkeeper
1267466568,3337,3-4-2-1,20774467.0,Joško Gvardiol,Defender
1267466568,3337,3-4-2-1,62391035.0,Luka Vušković,Defender
