partido,match_id,mercado,casa,lado,cuota
England - Spain,1301087025,Total Corners 6.5,Bwin,Under,4.33
England - Spain,1301087025,Total Corners 7.5,Bwin,Over,1.37
England - Spain,1301087025,Total Corners 7.5,Bwin,Under,2.85
England - Spain,1301087025,Total Corners 8.5,Bwin,Over,1.66
England - Spain,1301087025,Total Corners 8.5,Bwin,Under,2.05
England - Spain,1301087025,Total Corners 9.5,Bwin,Over,2.1
England - Spain,1301087025,Total Corners 9.5,Bwin,Under,1.63
England - Spain,1301087025,Total Corners 10.5,Bwin,Over,2.85
England - Spain,1301087025,Total Corners 10.5,Bwin,Under,1.37
England - Spain,1301087025,Total Corners 11.5,Bwin,Over,4.0
England - Spain,1301087025,Total Corners 11.5,Bwin,Under,1.21
England - Spain,1301087025,Full Time Result,Interwetten,Home,3.85
England - Spain,1301087025,Full Time Result,Interwetten,Draw,3.4
England - Spain,1301087025,Full Time Result,Interwetten,Away,2.0
England - Spain,1301087025,Total Goals 0.5,Interwetten,Over,1.04
England - Spain,1301087025,Total Goals 0.5,Interwetten,Under,13.0
England - Spain,1301087025,Total Goals 1.5,Interwetten,Over,1.22
England - Spain,1301087025,Total Goals 1.5,Interwetten,Under,4.3
England - Spain,1301087025,Total Goals 2.5,Interwetten,Over,1.7
England - Spain,1301087025,Total Goals 2.5,Interwetten,Under,2.1
England - Spain,1301087025,Total Goals 3.5,Interwetten,Over,2.7
England - Spain,1301087025,Total Goals 3.5,Interwetten,Under,1.43
England - Spain,1301087025,Total Goals 4.5,Interwetten,Over,4.9
England - Spain,1301087025,Total Goals 4.5,Interwetten,Under,1.15
England - Spain,1301087025,Total Goals 5.5,Interwetten,Over,11.0
England - Spain,1301087025,Total Goals 5.5,Interwetten,Under,1.05
England - Spain,1301087025,Asian Handicap 0,Interwetten,Home,2.65
England - Spain,1301087025,Asian Handicap 0,Interwetten,Away,1.43
England - Spain,1301087025,Asian Handicap +0.5/-0.5,Interwetten,Home,1.8
England - Spain,1301087025,Asian Handicap +0.5/-0.5,Interwetten,Away,2.0
England - Spain,1301087025,Asian Handicap +1/-1,Interwetten,Home,1.37
England - Spain,1301087025,Asian Handicap +1/-1,Interwetten,Away,2.85
England - Spain,1301087025,Asian Handicap +1.5/-1.5,Interwetten,Home,1.25
England - Spain,1301087025,Asian Handicap +1.5/-1.5,Interwetten,Away,3.8
England - Spain,1301087025,Both Teams To Score,Interwetten,Yes,1.55
England - Spain,1301087025,Both Teams To Score,Interwetten,No,2.3
England - Spain,1301087025,Correct Score 0 : 0,Interwetten,0 : 0,15.0
England - Spain,1301087025,Correct Score 0 : 1,Interwetten,0 : 1,8.75
England - Spain,1301087025,Correct Score 0 : 2,Interwetten,0 : 2,10.0
England - Spain,1301087025,Correct Score 0 : 3,Interwetten,0 : 3,19.0
England - Spain,1301087025,Correct Score 0 : 4,Interwetten,0 : 4,45.0
England - Spain,1301087025,Correct Score 0 : 5,Interwetten,0 : 5,100.0
England - Spain,1301087025,Correct Score 0 : 6,Interwetten,0 : 6,100.0
England - Spain,1301087025,Correct Score 1 : 0,Interwetten,1 : 0,14.0
England - Spain,1301087025,Correct Score 1 : 1,Interwetten,1 : 1,5.75
England - Spain,1301087025,Correct Score 1 : 2,Interwetten,1 : 2,7.25
England - Spain,1301087025,Correct Score 1 : 3,Interwetten,1 : 3,14.0
England - Spain,1301087025,Correct Score 1 : 4,Interwetten,1 : 4,35.0
England - Spain,1301087025,Correct Score 1 : 5,Interwetten,1 : 5,100.0
England - Spain,1301087025,Correct Score 1 : 6,Interwetten,1 : 6,100.0
England - Spain,1301087025,Correct Score 2 : 0,Interwetten,2 : 0,22.0
England - Spain,1301087025,Correct Score 2 : 1,Interwetten,2 : 1,11.0
England - Spain,1301087025,Correct Score 2 : 2,Interwetten,2 : 2,11.0
England - Spain,1301087025,Correct Score 2 : 3,Interwetten,2 : 3,20.0
England - Spain,1301087025,Correct Score 2 : 4,Interwetten,2 : 4,55.0
England - Spain,1301087025,Correct Score 2 : 5,Interwetten,2 : 5,100.0
England - Spain,1301087025,Correct Score 2 : 6,Interwetten,2 : 6,100.0
England - Spain,1301087025,Correct Score 3 : 0,Interwetten,3 : 0,60.0
England - Spain,1301087025,Correct Score 3 : 1,Interwetten,3 : 1,33.0
England - Spain,1301087025,Correct Score 3 : 2,Interwetten,3 : 2,30.0
England - Spain,1301087025,Correct Score 3 : 3,Interwetten,3 : 3,43.0
England - Spain,1301087025,Correct Score 3 : 4,Interwetten,3 : 4,100.0
England - Spain,1301087025,Correct Score 3 : 5,Interwetten,3 : 5,100.0
England - Spain,1301087025,Correct Score 4 : 0,Interwetten,4 : 0,100.0
England - Spain,1301087025,Correct Score 4 : 1,Interwetten,4 : 1,100.0
England - Spain,1301087025,Correct Score 4 : 2,Interwetten,4 : 2,100.0
England - Spain,1301087025,Correct Score 4 : 3,Interwetten,4 : 3,100.0
England - Spain,1301087025,Correct Score 4 : 4,Interwetten,4 : 4,100.0
England - Spain,1301087025,Correct Score 5 : 0,Interwetten,5 : 0,100.0
England - Spain,1301087025,Correct Score 5 : 1,Interwetten,5 : 1,100.0
England - Spain,1301087025,Correct Score 5 : 2,Interwetten,5 : 2,100.0
England - Spain,1301087025,Correct Score 5 : 3,Interwetten,5 : 3,100.0
England - Spain,1301087025,Odd or Even,Interwetten,Odd,1.9
England - Spain,1301087025,Odd or Even,Interwetten,Even,1.83
England - Spain,1301087025,Full Time Result,All British Casino,Home,3.75
England - Spain,1301087025,Full Time Result,All British Casino,Draw,3.4
England - Spain,1301087025,Full Time Result,All British Casino,Away,1.92
England - Spain,1301087025,Total Goals 0.5,All British Casino,Over,1.04
England - Spain,1301087025,Total Goals 0.5,All British Casino,Under,8.0
England - Spain,1301087025,Total Goals 1.5,All British Casino,Over,1.2
England - Spain,1301087025,Total Goals 1.5,All British Casino,Under,4.0
England - Spain,1301087025,Total Goals 2.5,All British Casino,Over,1.66
England - Spain,1301087025,Total Goals 2.5,All British Casino,Under,2.1
England - Spain,1301087025,Total Goals 3.5,All British Casino,Over,2.71
England - Spain,1301087025,Total Goals 3.5,All British Casino,Under,1.4
England - Spain,1301087025,Total Goals 4.5,All British Casino,Over,5.0
England - Spain,1301087025,Total Goals 4.5,All British Casino,Under,1.14
England - Spain,1301087025,Total Goals 5.5,All British Casino,Over,8.5
England - Spain,1301087025,Total Goals 5.5,All British Casino,Under,1.03
England - Spain,1301087025,Asian Handicap -0.5/+0.5,All British Casino,Home,2.57
England - Spain,1301087025,Asian Handicap -0.5/+0.5,All British Casino,Away,1.42
England - Spain,1301087025,Asian Handicap +0.5/-0.5,All British Casino,Home,1.8
England - Spain,1301087025,Asian Handicap +0.5/-0.5,All British Casino,Away,1.86
England - Spain,1301087025,Both Teams To Score,All British Casino,Yes,1.6
England - Spain,1301087025,Both Teams To Score,All British Casino,No,2.14
England - Spain,1301087025,Odd or Even,All British Casino,Odd,1.96
England - Spain,1301087025,Odd or Even,All British Casino,Even,1.85
England - Spain,1301087025,Full Time Result,1Bet,Home,3.8
England - Spain,1301087025,Full Time Result,1Bet,Draw,3.6
England - Spain,1301087025,Full Time Result,1Bet,Away,1.95
England - Spain,1301087025,Total Goals 2.75,1Bet,Over,1.92
England - Spain,1301087025,Total Goals 2.75,1Bet,Under,1.88
England - Spain,1301087025,Total Goals 1.5,1Bet,Over,1.23
England - Spain,1301087025,Total Goals 1.5,1Bet,Under,4.22
England - Spain,1301087025,Total Goals 1.75,1Bet,Over,1.25
England - Spain,1301087025,Total Goals 1.75,1Bet,Under,3.94
England - Spain,1301087025,Total Goals 2,1Bet,Over,1.34
England - Spain,1301087025,Total Goals 2,1Bet,Under,3.26
England - Spain,1301087025,Total Goals 2.25,1Bet,Over,1.53
England - Spain,1301087025,Total Goals 2.25,1Bet,Under,2.52
England - Spain,1301087025,Total Goals 2.5,1Bet,Over,1.73
England - Spain,1301087025,Total Goals 2.5,1Bet,Under,2.11
England - Spain,1301087025,Total Goals 3,1Bet,Over,2.26
England - Spain,1301087025,Total Goals 3,1Bet,Under,1.64
England - Spain,1301087025,Total Goals 3.25,1Bet,Over,2.49
England - Spain,1301087025,Total Goals 3.25,1Bet,Under,1.54
England - Spain,1301087025,Total Goals 3.5,1Bet,Over,2.76
England - Spain,1301087025,Total Goals 3.5,1Bet,Under,1.45
England - Spain,1301087025,Total Goals 3.75,1Bet,Over,3.35
England - Spain,1301087025,Total Goals 3.75,1Bet,Under,1.33
England - Spain,1301087025,Total Goals 4,1Bet,Over,4.31
England - Spain,1301087025,Total Goals 4,1Bet,Under,1.22
England - Spain,1301087025,Asian Handicap +0.25/-0.25,1Bet,Home,2.14
England - Spain,1301087025,Asian Handicap +0.25/-0.25,1Bet,Away,1.71
England - Spain,1301087025,Asian Handicap -1.5/+1.5,1Bet,Home,5.35
England - Spain,1301087025,Asian Handicap -1.5/+1.5,1Bet,Away,1.08
England - Spain,1301087025,Asian Handicap -1/+1,1Bet,Home,5.18
England - Spain,1301087025,Asian Handicap -1/+1,1Bet,Away,1.16
England - Spain,1301087025,Asian Handicap -0.75/+0.75,1Bet,Home,4.43
England - Spain,1301087025,Asian Handicap -0.75/+0.75,1Bet,Away,1.21
England - Spain,1301087025,Asian Handicap -0.5/+0.5,1Bet,Home,3.64
England - Spain,1301087025,Asian Handicap -0.5/+0.5,1Bet,Away,1.29
England - Spain,1301087025,Asian Handicap -0.25/+0.25,1Bet,Home,3.19
England - Spain,1301087025,Asian Handicap -0.25/+0.25,1Bet,Away,1.35
England - Spain,1301087025,Asian Handicap 0,1Bet,Home,2.75
England - Spain,1301087025,Asian Handicap 0,1Bet,Away,1.45
England - Spain,1301087025,Asian Handicap +0.5/-0.5,1Bet,Home,1.84
England - Spain,1301087025,Asian Handicap +0.5/-0.5,1Bet,Away,1.97
England - Spain,1301087025,Asian Handicap +0.75/-0.75,1Bet,Home,1.63
England - Spain,1301087025,Asian Handicap +0.75/-0.75,1Bet,Away,2.28
England - Spain,1301087025,Asian Handicap +1/-1,1Bet,Home,1.43
England - Spain,1301087025,Asian Handicap +1/-1,1Bet,Away,2.84
England - Spain,1301087025,Asian Handicap +1.25/-1.25,1Bet,Home,1.34
England - Spain,1301087025,Asian Handicap +1.25/-1.25,1Bet,Away,3.25
England - Spain,1301087025,Asian Handicap +1.5/-1.5,1Bet,Home,1.28
England - Spain,1301087025,Asian Handicap +1.5/-1.5,1Bet,Away,3.73
England - Spain,1301087025,Both Teams To Score,1Bet,Yes,1.59
England - Spain,1301087025,Both Teams To Score,1Bet,No,2.19
England - Spain,1301087025,Correct Score 0 : 0,1Bet,0 : 0,12.5
England - Spain,1301087025,Correct Score 0 : 1,1Bet,0 : 1,9.0
England - Spain,1301087025,Correct Score 0 : 2,1Bet,0 : 2,10.5
England - Spain,1301087025,Correct Score 0 : 3,1Bet,0 : 3,17.0
England - Spain,1301087025,Correct Score 0 : 4,1Bet,0 : 4,35.0
England - Spain,1301087025,Correct Score 0 : 5,1Bet,0 : 5,66.0
England - Spain,1301087025,Correct Score 0 : 6,1Bet,0 : 6,126.0
England - Spain,1301087025,Correct Score 0 : 7,1Bet,0 : 7,451.0
England - Spain,1301087025,Correct Score 1 : 0,1Bet,1 : 0,14.0
England - Spain,1301087025,Correct Score 1 : 1,1Bet,1 : 1,7.25
England - Spain,1301087025,Correct Score 1 : 2,1Bet,1 : 2,8.5
England - Spain,1301087025,Correct Score 1 : 3,1Bet,1 : 3,15.0
England - Spain,1301087025,Correct Score 1 : 4,1Bet,1 : 4,32.0
England - Spain,1301087025,Correct Score 1 : 5,1Bet,1 : 5,68.0
England - Spain,1301087025,Correct Score 1 : 6,1Bet,1 : 6,113.0
England - Spain,1301087025,Correct Score 1 : 7,1Bet,1 : 7,401.0
England - Spain,1301087025,Correct Score 2 : 0,1Bet,2 : 0,22.0
England - Spain,1301087025,Correct Score 2 : 1,1Bet,2 : 1,12.5
England - Spain,1301087025,Correct Score 2 : 2,1Bet,2 : 2,12.5
England - Spain,1301087025,Correct Score 2 : 3,1Bet,2 : 3,21.0
England - Spain,1301087025,Correct Score 2 : 4,1Bet,2 : 4,46.0
England - Spain,1301087025,Correct Score 2 : 5,1Bet,2 : 5,84.0
England - Spain,1301087025,Correct Score 2 : 6,1Bet,2 : 6,126.0
England - Spain,1301087025,Correct Score 3 : 0,1Bet,3 : 0,43.0
England - Spain,1301087025,Correct Score 3 : 1,1Bet,3 : 1,29.0
England - Spain,1301087025,Correct Score 3 : 2,1Bet,3 : 2,32.0
England - Spain,1301087025,Correct Score 3 : 3,1Bet,3 : 3,46.0
England - Spain,1301087025,Correct Score 3 : 4,1Bet,3 : 4,79.0
England - Spain,1301087025,Correct Score 3 : 5,1Bet,3 : 5,126.0
England - Spain,1301087025,Correct Score 3 : 6,1Bet,3 : 6,401.0
England - Spain,1301087025,Correct Score 4 : 0,1Bet,4 : 0,91.0
England - Spain,1301087025,Correct Score 4 : 1,1Bet,4 : 1,66.0
England - Spain,1301087025,Correct Score 4 : 2,1Bet,4 : 2,76.0
England - Spain,1301087025,Correct Score 4 : 3,1Bet,4 : 3,101.0
England - Spain,1301087025,Correct Score 4 : 4,1Bet,4 : 4,126.0
England - Spain,1301087025,Correct Score 4 : 5,1Bet,4 : 5,401.0
England - Spain,1301087025,Correct Score 5 : 0,1Bet,5 : 0,251.0
England - Spain,1301087025,Correct Score 5 : 1,1Bet,5 : 1,126.0
England - Spain,1301087025,Correct Score 5 : 2,1Bet,5 : 2,126.0
England - Spain,1301087025,Correct Score 5 : 3,1Bet,5 : 3,301.0
England - Spain,1301087025,Correct Score 5 : 4,1Bet,5 : 4,501.0
England - Spain,1301087025,Correct Score 6 : 0,1Bet,6 : 0,501.0
England - Spain,1301087025,Correct Score 6 : 1,1Bet,6 : 1,451.0
England - Spain,1301087025,Correct Score 6 : 2,1Bet,6 : 2,451.0
England - Spain,1301087025,Odd or Even,1Bet,Odd,1.85
England - Spain,1301087025,Odd or Even,1Bet,Even,1.81
England - Spain,1301087025,Full Time Result,Jackbit,Home,3.77
England - Spain,1301087025,Full Time Result,Jackbit,Draw,3.5
England - Spain,1301087025,Full Time Result,Jackbit,Away,1.96
England - Spain,1301087025,Total Goals 2.75,Jackbit,Over,1.91
England - Spain,1301087025,Total Goals 2.75,Jackbit,Under,1.9
England - Spain,1301087025,Total Goals 0.5,Jackbit,Over,1.04
England - Spain,1301087025,Total Goals 0.5,Jackbit,Under,13.86
England - Spain,1301087025,Total Goals 0.75,Jackbit,Over,1.05
England - Spain,1301087025,Total Goals 0.75,Jackbit,Under,10.43
England - Spain,1301087025,Total Goals 1,Jackbit,Over,1.05
England - Spain,1301087025,Total Goals 1,Jackbit,Under,9.81
England - Spain,1301087025,Total Goals 1.25,Jackbit,Over,1.14
England - Spain,1301087025,Total Goals 1.25,Jackbit,Under,5.73
England - Spain,1301087025,Total Goals 1.5,Jackbit,Over,1.23
England - Spain,1301087025,Total Goals 1.5,Jackbit,Under,4.21
England - Spain,1301087025,Total Goals 1.75,Jackbit,Over,1.28
England - Spain,1301087025,Total Goals 1.75,Jackbit,Under,3.76
England - Spain,1301087025,Total Goals 2,Jackbit,Over,1.34
England - Spain,1301087025,Total Goals 2,Jackbit,Under,3.3
England - Spain,1301087025,Total Goals 2.25,Jackbit,Over,1.54
England - Spain,1301087025,Total Goals 2.25,Jackbit,Under,2.5
England - Spain,1301087025,Total Goals 2.5,Jackbit,Over,1.73
England - Spain,1301087025,Total Goals 2.5,Jackbit,Under,2.11
England - Spain,1301087025,Total Goals 3,Jackbit,Over,2.2
England - Spain,1301087025,Total Goals 3,Jackbit,Under,1.68
England - Spain,1301087025,Total Goals 3.25,Jackbit,Over,2.48
England - Spain,1301087025,Total Goals 3.25,Jackbit,Under,1.55
England - Spain,1301087025,Total Goals 3.5,Jackbit,Over,2.76
England - Spain,1301087025,Total Goals 3.5,Jackbit,Under,1.45
