match_id,familia,mercado,casa,lado,cuota,p_afinada,gana,mercado_x,ve,beneficio
1336412886,Full Time Result,Full Time Result,Jackbit,home,1.56,0.623714418419481,True,1X2,-0.027005507265609574,0.56
1336412886,Full Time Result,Full Time Result,Jackbit,away,5.35,0.1652843208811625,False,1X2,-0.11572888328578079,-1.0
1336412886,Full Time Result,Full Time Result,4rabet,draw,4.4,0.2110012606993563,False,1X2,-0.07159445292283229,-1.0
1336412886,Full Time Result,Full Time Result,4rabet,home,1.54,0.623714418419481,True,1X2,-0.03947979563399917,0.54
1336412886,Full Time Result,Full Time Result,4rabet,away,5.4,0.1652843208811625,False,1X2,-0.10746466724172254,-1.0
1336412886,Full Time Result,Full Time Result,Stake.com,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,Stake.com,home,1.56,0.623714418419481,True,1X2,-0.027005507265609574,0.56
1336412886,Full Time Result,Full Time Result,Stake.com,away,5.4,0.1652843208811625,False,1X2,-0.10746466724172254,-1.0
1336412886,Full Time Result,Full Time Result,22Bet,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,22Bet,home,1.55,0.623714418419481,True,1X2,-0.03324265144980432,0.55
1336412886,Full Time Result,Full Time Result,22Bet,away,5.3,0.1652843208811625,False,1X2,-0.12399309932983882,-1.0
1336412886,Full Time Result,Full Time Result,Fezbet,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,Fezbet,home,1.55,0.623714418419481,True,1X2,-0.03324265144980432,0.55
1336412886,Full Time Result,Full Time Result,Fezbet,away,5.33,0.1652843208811625,False,1X2,-0.11903456970340387,-1.0
1336412886,Full Time Result,Full Time Result,Marathonbet,draw,4.55,0.2110012606993563,False,1X2,-0.03994426381792893,-1.0
1336412886,Full Time Result,Full Time Result,Marathonbet,home,1.57,0.623714418419481,True,1X2,-0.02076836308141472,0.5700000000000001
1336412886,Full Time Result,Full Time Result,Marathonbet,away,5.35,0.1652843208811625,False,1X2,-0.11572888328578079,-1.0
1336412886,Full Time Result,Full Time Result,Interwetten,draw,4.4,0.2110012606993563,False,1X2,-0.07159445292283229,-1.0
1336412886,Full Time Result,Full Time Result,Interwetten,home,1.57,0.623714418419481,True,1X2,-0.02076836308141472,0.5700000000000001
1336412886,Full Time Result,Full Time Result,Interwetten,away,5.5,0.1652843208811625,False,1X2,-0.09093623515360627,-1.0
1336412886,Full Time Result,Full Time Result,Megapari,draw,4.67,0.2110012606993563,False,1X2,-0.014624112534006084,-1.0
1336412886,Full Time Result,Full Time Result,Megapari,home,1.61,0.623714418419481,True,1X2,0.004180213655364584,0.6100000000000001
1336412886,Full Time Result,Full Time Result,Megapari,away,5.5,0.1652843208811625,False,1X2,-0.09093623515360627,-1.0
1336412886,Full Time Result,Full Time Result,888sport,draw,4.33,0.2110012606993563,False,1X2,-0.08636454117178727,-1.0
1336412886,Full Time Result,Full Time Result,888sport,home,1.53,0.623714418419481,True,1X2,-0.045716939818194025,0.53
1336412886,Full Time Result,Full Time Result,888sport,away,5.0,0.1652843208811625,False,1X2,-0.17357839559418753,-1.0
1336412886,Full Time Result,Full Time Result,LeoVegas Sport,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,LeoVegas Sport,home,1.54,0.623714418419481,True,1X2,-0.03947979563399917,0.54
1336412886,Full Time Result,Full Time Result,LeoVegas Sport,away,5.5,0.1652843208811625,False,1X2,-0.09093623515360627,-1.0
1336412886,Full Time Result,Full Time Result,ToonieBet,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,ToonieBet,home,1.55,0.623714418419481,True,1X2,-0.03324265144980432,0.55
1336412886,Full Time Result,Full Time Result,ToonieBet,away,5.33,0.1652843208811625,False,1X2,-0.11903456970340387,-1.0
1336412886,Full Time Result,Full Time Result,FanDuel,draw,4.4,0.2110012606993563,False,1X2,-0.07159445292283229,-1.0
1336412886,Full Time Result,Full Time Result,FanDuel,home,1.57,0.623714418419481,True,1X2,-0.02076836308141472,0.5700000000000001
1336412886,Full Time Result,Full Time Result,FanDuel,away,5.4,0.1652843208811625,False,1X2,-0.10746466724172254,-1.0
1336412886,Full Time Result,Full Time Result,Parimatch,draw,4.4,0.2110012606993563,False,1X2,-0.07159445292283229,-1.0
1336412886,Full Time Result,Full Time Result,Parimatch,home,1.55,0.623714418419481,True,1X2,-0.03324265144980432,0.55
1336412886,Full Time Result,Full Time Result,Parimatch,away,5.5,0.1652843208811625,False,1X2,-0.09093623515360627,-1.0
1336412886,Full Time Result,Full Time Result,Goldenbet,draw,4.31,0.2110012606993563,False,1X2,-0.0905845663857745,-1.0
1336412886,Full Time Result,Full Time Result,Goldenbet,home,1.56,0.623714418419481,True,1X2,-0.027005507265609574,0.56
1336412886,Full Time Result,Full Time Result,Goldenbet,away,5.35,0.1652843208811625,False,1X2,-0.11572888328578079,-1.0
1336412886,Full Time Result,Full Time Result,Mystake,draw,4.31,0.2110012606993563,False,1X2,-0.0905845663857745,-1.0
1336412886,Full Time Result,Full Time Result,Mystake,home,1.56,0.623714418419481,True,1X2,-0.027005507265609574,0.56
1336412886,Full Time Result,Full Time Result,Mystake,away,5.35,0.1652843208811625,False,1X2,-0.11572888328578079,-1.0
1336412886,Full Time Result,Full Time Result,Betibet,draw,4.4,0.2110012606993563,False,1X2,-0.07159445292283229,-1.0
1336412886,Full Time Result,Full Time Result,Betibet,home,1.56,0.623714418419481,True,1X2,-0.027005507265609574,0.56
1336412886,Full Time Result,Full Time Result,Betibet,away,5.2,0.1652843208811625,False,1X2,-0.14052153141795498,-1.0
1336412886,Full Time Result,Full Time Result,N1Bet,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,N1Bet,home,1.57,0.623714418419481,True,1X2,-0.02076836308141472,0.5700000000000001
1336412886,Full Time Result,Full Time Result,N1Bet,away,5.3,0.1652843208811625,False,1X2,-0.12399309932983882,-1.0
1336412886,Full Time Result,Full Time Result,Ladbrokes,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,Ladbrokes,home,1.57,0.623714418419481,True,1X2,-0.02076836308141472,0.5700000000000001
1336412886,Full Time Result,Full Time Result,Ladbrokes,away,5.0,0.1652843208811625,False,1X2,-0.17357839559418753,-1.0
