casa,familia,mercado,lado,match_id,cuota,prob_cuota,prob_casa,consenso,desviacion,valor
Megapari,Full Time Result,Full Time Result,home,1340473007,1.92,0.5208333333333334,0.49983040039075755,0.502888,-0.0030575996092424562,-0.0344550400000001
Megapari,Full Time Result,Full Time Result,away,1340473007,3.74,0.267379679144385,0.25659742479953324,0.253366,0.0032314247995332557,-0.0524111599999999
Megapari,Full Time Result,Full Time Result,draw,1340473007,3.94,0.25380710659898476,0.24357217480970922,0.243572,1.7480970920802363e-07,-0.040326319999999916
BetMGM,Full Time Result,Full Time Result,home,1340473007,1.85,0.5405405405405405,0.5112910097997443,0.502888,0.008403009799744288,-0.06965719999999986
BetMGM,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.25223689816787387,0.253366,-0.0011291018321261115,-0.04987750000000002
BetMGM,Full Time Result,Full Time Result,draw,1340473007,4.0,0.25,0.23647209203238176,0.243572,-0.007099907967618252,-0.025711999999999957
LeoVegas Sport,Full Time Result,Full Time Result,home,1340473007,1.87,0.53475935828877,0.49889394457133607,0.502888,-0.003994055428663934,-0.05959943999999984
LeoVegas Sport,Full Time Result,Full Time Result,away,1340473007,3.65,0.273972602739726,0.25559771954750643,0.253366,0.00223171954750645,-0.07521410000000006
LeoVegas Sport,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.24550833588115753,0.243572,0.0019363358811575193,-0.07442639999999989
Campobet,Full Time Result,Full Time Result,home,1340473007,1.88,0.5319148936170213,0.4911872595508634,0.5035385,-0.012351240449136602,-0.05334761999999993
Campobet,Full Time Result,Full Time Result,away,1340473007,3.6,0.2777777777777778,0.25650890220989536,0.2531035,0.0034054022098953807,-0.08882740000000011
Campobet,Full Time Result,Full Time Result,draw,1340473007,3.66,0.27322404371584696,0.2523038382392413,0.2435385,0.008765338239241305,-0.10864908999999989
FanDuel,Full Time Result,Full Time Result,home,1340473007,1.83,0.5464480874316939,0.5126076579848501,0.501444,0.011163657984850084,-0.08235747999999987
FanDuel,Full Time Result,Full Time Result,away,1340473007,3.9,0.25641025641025644,0.24053128566981433,0.25358749999999997,-0.01305621433018564,-0.011008750000000234
FanDuel,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.2468610563453357,0.2435385,0.0033225563453357088,-0.07455369999999995
DraftKings,Full Time Result,Full Time Result,home,1340473007,1.83,0.5464480874316939,0.5042994527969168,0.501444,0.002855452796916791,-0.08235747999999987
DraftKings,Full Time Result,Full Time Result,away,1340473007,3.65,0.273972602739726,0.25284054756667335,0.25358749999999997,-0.0007469524333266198,-0.07440562500000003
DraftKings,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.24285999963640992,0.2437805,-0.0009205003635900932,-0.07363409999999992
TonyBet,Full Time Result,Full Time Result,home,1340473007,1.91,0.5235602094240838,0.5080048257197822,0.501444,0.006560825719782226,-0.04224196000000002
TonyBet,Full Time Result,Full Time Result,away,1340473007,3.8,0.2631578947368421,0.25533926766441684,0.2531035,0.0022357676644168545,-0.03820670000000004
TonyBet,Full Time Result,Full Time Result,draw,1340473007,4.1,0.24390243902439027,0.236655906615801,0.2437805,-0.007124593384199018,-0.0004999500000000268
Unibet,Full Time Result,Full Time Result,home,1340473007,1.87,0.53475935828877,0.49889394457133607,0.502888,-0.003994055428663934,-0.05959943999999984
Unibet,Full Time Result,Full Time Result,away,1340473007,3.65,0.273972602739726,0.25559771954750643,0.253366,0.00223171954750645,-0.07521410000000006
Unibet,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.24550833588115753,0.243572,0.0019363358811575193,-0.07442639999999989
Freshbet,Full Time Result,Full Time Result,home,1340473007,1.89,0.5291005291005292,0.4997479203428284,0.502888,-0.0031400796571716127,-0.04954168000000014
Freshbet,Full Time Result,Full Time Result,away,1340473007,3.66,0.27322404371584696,0.2580665490294933,0.253366,0.004700549029493295,-0.07268043999999996
Freshbet,Full Time Result,Full Time Result,draw,1340473007,3.9,0.25641025641025644,0.24218553062767836,0.243572,-0.001386469372321647,-0.050069200000000036
Vbet Sport,Full Time Result,Full Time Result,home,1340473007,2.01,0.49751243781094534,0.4643524873158553,0.5035385,-0.03918601268414468,0.012112384999999781
Vbet Sport,Full Time Result,Full Time Result,away,1340473007,3.5,0.2857142857142857,0.26667099985853404,0.2531035,0.01356749985853406,-0.11413775000000004
Vbet Sport,Full Time Result,Full Time Result,draw,1340473007,3.47,0.2881844380403458,0.2689765128256107,0.2435385,0.0254380128256107,-0.15492140500000007
Betibet,Full Time Result,Full Time Result,home,1340473007,1.87,0.53475935828877,0.5075501665101186,0.501444,0.006106166510118638,-0.062299719999999836
Betibet,Full Time Result,Full Time Result,away,1340473007,3.82,0.2617801047120419,0.24846042182563402,0.25358749999999997,-0.0051270781743659455,-0.03129575000000018
Betibet,Full Time Result,Full Time Result,draw,1340473007,3.89,0.2570694087403599,0.24398941166424729,0.2435385,0.00045091166424729434,-0.052635235
Admiralbet IT,Full Time Result,Full Time Result,home,1340473007,1.9,0.5263157894736842,0.5028882093102276,0.502888,2.0931022759462792e-07,-0.04451279999999991
Admiralbet IT,Full Time Result,Full Time Result,away,1340473007,3.7,0.27027027027027023,0.25823989126741415,0.253366,0.0048738912674141655,-0.06254579999999998
Admiralbet IT,Full Time Result,Full Time Result,draw,1340473007,4.0,0.25,0.23887189942235815,0.243572,-0.004700100577641864,-0.025711999999999957
BetUK,Full Time Result,Full Time Result,home,1340473007,1.87,0.53475935828877,0.49889394457133607,0.502888,-0.003994055428663934,-0.05959943999999984
BetUK,Full Time Result,Full Time Result,away,1340473007,3.65,0.273972602739726,0.25559771954750643,0.253366,0.00223171954750645,-0.07521410000000006
BetUK,Full Time Result,Full Time Result,draw,1340473007,3.8,0.2631578947368421,0.24550833588115753,0.243572,0.0019363358811575193,-0.07442639999999989
Sportingbet,Full Time Result,Full Time Result,home,1340473007,1.85,0.5405405405405405,0.5112910097997443,0.502888,0.008403009799744288,-0.06965719999999986
Sportingbet,Full Time Result,Full Time Result,away,1340473007,3.75,0.26666666666666666,0.25223689816787387,0.253366,-0.0011291018321261115,-0.04987750000000002
Sportingbet,Full Time Result,Full Time Result,draw,1340473007,4.0,0.25,0.23647209203238176,0.243572,-0.007099907967618252,-0.025711999999999957
Ladbrokes,Full Time Result,Full Time Result,home,1340473007,1.83,0.5464480874316939,0.5122702571735143,0.501444,0.010826257173514264,-0.08235747999999987
Ladbrokes,Full Time Result,Full Time Result,away,1340473007,3.7,0.27027027027027023,0.253366100169603,0.253325,4.1100169602958925e-05,-0.06269749999999974
Ladbrokes,Full Time Result,Full Time Result,draw,1340473007,4.0,0.25,0.2343636426568828,0.2437805,-0.009416857343117202,-0.024877999999999956
Stake.com,Total Goals,Total Goals 3.25,over,1340473007,1.88,0.5319148936170213,0.5013262599469495,0.486911,0.014415259946949477,-0.08460732000000004
Stake.com,Total Goals,Total Goals 3.25,under,1340473007,1.89,0.5291005291005292,0.4986737400530504,0.513089,-0.014415259946949643,-0.030261790000000066
Jackbit,Total Goals,Total Goals 3.25,over,1340473007,1.94,0.5154639175257733,0.49081364829396334,0.488108,0.0027056482939633586,-0.05307048000000014
Jackbit,Total Goals,Total Goals 3.25,under,1340473007,1.87,0.53475935828877,0.5091863517060368,0.511892,-0.0027056482939632476,-0.04276195999999988
22Bet,Total Goals,Total Goals 3.25,over,1340473007,1.82,0.5494505494505494,0.5223097112860893,0.488108,0.03420171128608929,-0.11164343999999993
22Bet,Total Goals,Total Goals 3.25,under,1340473007,1.99,0.5025125628140703,0.47769028871391084,0.511892,-0.034201711286089176,0.01866508000000011
Fezbet,Total Goals,Total Goals 3.25,over,1340473007,1.96,0.5102040816326531,0.486910994764398,0.488108,-0.001197005235602011,-0.04330832000000007
Fezbet,Total Goals,Total Goals 3.25,under,1340473007,1.86,0.5376344086021505,0.5130890052356021,0.511892,0.0011970052356020666,-0.047880879999999904
ToonieBet,Total Goals,Total Goals 3.25,over,1340473007,1.95,0.5128205128205129,0.48684210526315796,0.489305,-0.002462894736842025,-0.045855250000000125
ToonieBet,Total Goals,Total Goals 3.25,under,1340473007,1.85,0.5405405405405405,0.513157894736842,0.510695,0.002462894736842025,-0.0552142499999998
1Bet,Total Goals,Total Goals 3.25,over,1340473007,1.94,0.5154639175257733,0.49347258485639683,0.486911,0.0065615848563968515,-0.055392660000000093
1Bet,Total Goals,Total Goals 3.25,under,1340473007,1.89,0.5291005291005292,0.5065274151436031,0.513089,-0.006561584856396907,-0.030261790000000066
Mystake,Total Goals,Total Goals 3.25,over,1340473007,1.94,0.5154639175257733,0.49081364829396334,0.488108,0.0027056482939633586,-0.05307048000000014
Mystake,Total Goals,Total Goals 3.25,under,1340473007,1.87,0.53475935828877,0.5091863517060368,0.511892,-0.0027056482939632476,-0.04276195999999988
Ivibet,Total Goals,Total Goals 3.25,over,1340473007,1.96,0.5102040816326531,0.48958333333333337,0.488108,0.001475333333333384,-0.04330832000000007
Ivibet,Total Goals,Total Goals 3.25,under,1340473007,1.88,0.5319148936170213,0.5104166666666667,0.511892,-0.001475333333333273,-0.03764303999999996
bet365,Total Goals,Total Goals 3.25,over,1340473007,2.05,0.48780487804878053,0.46052631578947373,0.489305,-0.028778684210526262,0.003075249999999974
bet365,Total Goals,Total Goals 3.25,under,1340473007,1.75,0.5714285714285714,0.5394736842105263,0.510695,0.028778684210526317,-0.1062837499999999
Novibet,Total Goals,Total Goals 3.25,over,1340473007,1.98,0.5050505050505051,0.48031496062992135,0.489305,-0.00899003937007864,-0.03117610000000004
Novibet,Total Goals,Total Goals 3.25,under,1340473007,1.83,0.5464480874316939,0.5196850393700787,0.510695,0.008990039370078695,-0.06542814999999991
Goldenbet,Total Goals,Total Goals 3.25,over,1340473007,1.94,0.5154639175257733,0.49081364829396334,0.488108,0.0027056482939633586,-0.05307048000000014
Goldenbet,Total Goals,Total Goals 3.25,under,1340473007,1.87,0.53475935828877,0.5091863517060368,0.511892,-0.0027056482939632476,-0.04276195999999988
1xBet,Total Goals,Total Goals 3.25,over,1340473007,1.97,0.5076142131979695,0.493573264781491,0.486911,0.006662264781491012,-0.04078532999999995
1xBet,Total Goals,Total Goals 3.25,under,1340473007,1.92,0.5208333333333334,0.5064267352185091,0.513089,-0.006662264781490901,-0.014869120000000069
Powbet,Total Goals,Total Goals 3.25,over,1340473007,1.96,0.5102040816326531,0.486910994764398,0.488108,-0.001197005235602011,-0.04330832000000007
Powbet,Total Goals,Total Goals 3.25,under,1340473007,1.86,0.5376344086021505,0.5130890052356021,0.511892,0.0011970052356020666,-0.047880879999999904
Marathonbet,Total Goals,Total Goals 3.25,over,1340473007,1.91,0.5235602094240838,0.48930481283422456,0.486911,0.0023938128342245735,-0.06999999000000001
Marathonbet,Total Goals,Total Goals 3.25,under,1340473007,1.83,0.5464480874316939,0.5106951871657753,0.513089,-0.0023938128342246845,-0.06104712999999984
20Bet,Total Goals,Total Goals 3.25,over,1340473007,1.96,0.5102040816326531,0.48958333333333337,0.488108,0.001475333333333384,-0.04330832000000007
20Bet,Total Goals,Total Goals 3.25,under,1340473007,1.88,0.5319148936170213,0.5104166666666667,0.511892,-0.001475333333333273,-0.03764303999999996
Megapari,Total Goals,Total Goals 3.25,over,1340473007,1.82,0.5494505494505494,0.5223097112860893,0.488108,0.03420171128608929,-0.11164343999999993
Megapari,Total Goals,Total Goals 3.25,under,1340473007,1.99,0.5025125628140703,0.47769028871391084,0.511892,-0.034201711286089176,0.01866508000000011
LeoVegas Sport,Total Goals,Total Goals 3.25,over,1340473007,1.98,0.5050505050505051,0.47757255936675463,0.488108,-0.010535440633245352,-0.0335461600000001
LeoVegas Sport,Total Goals,Total Goals 3.25,under,1340473007,1.81,0.5524861878453039,0.5224274406332454,0.511892,0.010535440633245408,-0.07347548000000004
Campobet,Total Goals,Total Goals 3.25,over,1340473007,1.92,0.5208333333333334,0.48525469168900803,0.489305,-0.004050308310991957,-0.0605344000000001
Campobet,Total Goals,Total Goals 3.25,under,1340473007,1.81,0.5524861878453039,0.514745308310992,0.510695,0.004050308310991957,-0.07564205000000002
TonyBet,Total Goals,Total Goals 3.25,over,1340473007,1.96,0.5102040816326531,0.48958333333333337,0.488108,0.001475333333333384,-0.04330832000000007
TonyBet,Total Goals,Total Goals 3.25,under,1340473007,1.88,0.5319148936170213,0.5104166666666667,0.511892,-0.001475333333333273,-0.03764303999999996
Unibet,Total Goals,Total Goals 3.25,over,1340473007,1.98,0.5050505050505051,0.47757255936675463,0.488108,-0.010535440633245352,-0.0335461600000001
Unibet,Total Goals,Total Goals 3.25,under,1340473007,1.81,0.5524861878453039,0.5224274406332454,0.511892,0.010535440633245408,-0.07347548000000004
Freshbet,Total Goals,Total Goals 3.25,over,1340473007,1.94,0.5154639175257733,0.49081364829396334,0.488108,0.0027056482939633586,-0.05307048000000014
Freshbet,Total Goals,Total Goals 3.25,under,1340473007,1.87,0.53475935828877,0.5091863517060368,0.511892,-0.0027056482939632476,-0.04276195999999988
Vbet Sport,Total Goals,Total Goals 3.25,over,1340473007,2.0,0.5,0.4666666666666667,0.489305,-0.022638333333333316,-0.02139000000000002
Vbet Sport,Total Goals,Total Goals 3.25,under,1340473007,1.75,0.5714285714285714,0.5333333333333333,0.510695,0.022638333333333316,-0.1062837499999999
BetUK,Total Goals,Total Goals 3.25,over,1340473007,1.98,0.5050505050505051,0.47757255936675463,0.488108,-0.010535440633245352,-0.0335461600000001
BetUK,Total Goals,Total Goals 3.25,under,1340473007,1.81,0.5524861878453039,0.5224274406332454,0.511892,0.010535440633245408,-0.07347548000000004
Stake.com,Total Goals,Total Goals 1.5,over,1340473007,1.12,0.8928571428571428,0.8381502890173409,0.830383,0.007767289017340917,-0.06997103999999998
Stake.com,Total Goals,Total Goals 1.5,under,1340473007,5.8,0.1724137931034483,0.16184971098265896,0.169617,-0.007767289017341028,-0.016221400000000163
Jackbit,Total Goals,Total Goals 1.5,over,1340473007,1.15,0.8695652173913044,0.8303834808259587,0.8305994999999999,-0.0002160191740412376,-0.044810575000000186
Jackbit,Total Goals,Total Goals 1.5,under,1340473007,5.63,0.17761989342806395,0.16961651917404127,0.1694005,0.00021601917404126536,-0.04627518499999994
22Bet,Total Goals,Total Goals 1.5,over,1340473007,1.14,0.8771929824561404,0.8357348703170028,0.8305994999999999,0.005135370317002841,-0.05311657000000014
22Bet,Total Goals,Total Goals 1.5,under,1340473007,5.8,0.1724137931034483,0.1642651296829971,0.1694005,-0.005135370317002896,-0.017477100000000023
Fezbet,Total Goals,Total Goals 1.5,over,1340473007,1.14,0.8771929824561404,0.8238021638330758,0.8305994999999999,-0.006797336166924128,-0.05311657000000014
Fezbet,Total Goals,Total Goals 1.5,under,1340473007,5.33,0.18761726078799248,0.17619783616692425,0.1694005,0.006797336166924239,-0.0970953349999999
Interwetten,Total Goals,Total Goals 1.5,over,1340473007,1.15,0.8695652173913044,0.8445945945945946,0.830383,0.014211594594594645,-0.04505955000000017
Interwetten,Total Goals,Total Goals 1.5,under,1340473007,6.25,0.16,0.1554054054054054,0.169617,-0.01421159459459459,0.060106249999999806
888sport,Total Goals,Total Goals 1.5,over,1340473007,1.14,0.8771929824561404,0.8345428156748913,0.830383,0.004159815674891321,-0.05336338000000007
888sport,Total Goals,Total Goals 1.5,under,1340473007,5.75,0.17391304347826086,0.16545718432510886,0.169617,-0.004159815674891126,-0.024702250000000037
ToonieBet,Total Goals,Total Goals 1.5,over,1340473007,1.14,0.8771929824561404,0.8238021638330758,0.8305994999999999,-0.006797336166924128,-0.05311657000000014
ToonieBet,Total Goals,Total Goals 1.5,under,1340473007,5.33,0.18761726078799248,0.17619783616692425,0.1694005,0.006797336166924239,-0.0970953349999999
All British Casino,Total Goals,Total Goals 1.5,over,1340473007,1.12,0.8928571428571428,0.8308157099697885,0.830383,0.00043270996978850285,-0.06997103999999998
All British Casino,Total Goals,Total Goals 1.5,under,1340473007,5.5,0.18181818181818182,0.1691842900302115,0.169617,-0.00043270996978850285,-0.06710650000000007
Mystake,Total Goals,Total Goals 1.5,over,1340473007,1.15,0.8695652173913044,0.8303834808259587,0.8305994999999999,-0.0002160191740412376,-0.044810575000000186
Mystake,Total Goals,Total Goals 1.5,under,1340473007,5.63,0.17761989342806395,0.16961651917404127,0.1694005,0.00021601917404126536,-0.04627518499999994
Ivibet,Total Goals,Total Goals 1.5,over,1340473007,1.15,0.8695652173913044,0.8345323741007196,0.8305994999999999,0.00393287410071963,-0.044810575000000186
Ivibet,Total Goals,Total Goals 1.5,under,1340473007,5.8,0.1724137931034483,0.1654676258992806,0.1694005,-0.003932874100719408,-0.017477100000000023
10bet,Total Goals,Total Goals 1.5,over,1340473007,1.15,0.8695652173913044,0.8203125,0.830816,-0.010503499999999999,-0.04456160000000009
10bet,Total Goals,Total Goals 1.5,under,1340473007,5.25,0.19047619047619047,0.17968749999999997,0.169184,0.010503499999999971,-0.111784
N1Bet,Total Goals,Total Goals 1.5,over,1340473007,1.14,0.8771929824561404,0.8283132530120482,0.830816,-0.0025027469879518316,-0.0528697600000001
