match_id,casa,lado,cuota,gl,gv,resultado,retorno
1363689989,Nine Casino,draw,3.15,0,1,0.0,-1.0
1363689989,Nine Casino,away,2.38,0,1,1.0,1.38
1363689989,Admiralbet IT,home,2.85,0,1,0.0,-1.0
1363689989,Admiralbet IT,draw,3.1,0,1,0.0,-1.0
1363689989,Admiralbet IT,away,2.3,0,1,1.0,1.2999999999999998
1363689989,4rabet,home,2.74,0,1,0.0,-1.0
1363689989,4rabet,draw,3.2,0,1,0.0,-1.0
1363689989,4rabet,away,2.38,0,1,1.0,1.38
1363689989,Ladbrokes,home,2.87,0,1,0.0,-1.0
1363689989,Ladbrokes,draw,3.1,0,1,0.0,-1.0
1363689989,Ladbrokes,away,2.25,0,1,1.0,1.25
1363689989,Coral,home,2.87,0,1,0.0,-1.0
1363689989,Coral,draw,3.1,0,1,0.0,-1.0
1363689989,Coral,away,2.25,0,1,1.0,1.25
1363689989,Jackbit,home,2.85,0,1,0.0,-1.0
1363689989,Jackbit,draw,3.15,0,1,0.0,-1.0
1363689989,Jackbit,away,2.3,0,1,1.0,1.2999999999999998
1363689989,Mystake,home,2.85,0,1,0.0,-1.0
1363689989,Mystake,draw,3.15,0,1,0.0,-1.0
1363689989,Mystake,away,2.3,0,1,1.0,1.2999999999999998
1363689989,FanDuel,home,2.75,0,1,0.0,-1.0
1363689989,FanDuel,draw,3.2,0,1,0.0,-1.0
1363689989,FanDuel,away,2.4,0,1,1.0,1.4
1363689989,Unibet,home,2.8,0,1,0.0,-1.0
1363689989,Unibet,draw,3.0,0,1,0.0,-1.0
1363689989,Unibet,away,2.38,0,1,1.0,1.38
1363689989,1xBet,home,2.82,0,1,0.0,-1.0
1363689989,1xBet,draw,3.34,0,1,0.0,-1.0
1363689989,1xBet,away,2.4,0,1,1.0,1.4
1363689989,Marathonbet,home,2.74,0,1,0.0,-1.0
1363689989,Marathonbet,draw,3.1,0,1,0.0,-1.0
1363689989,Marathonbet,away,2.35,0,1,1.0,1.35
1363689989,Fezbet,home,2.75,0,1,0.0,-1.0
1363689989,Fezbet,draw,3.25,0,1,0.0,-1.0
