config,n_extra,mercado,n,sigmas,acierto_modelo,acierto_mercado,acierto_dif
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima,5,resultado,199,-3.0287381312570036,0.45226130653266333,0.5125628140703518,-0.060301507537688426
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima,5,mas_2_5,199,-0.918693880332322,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima,5,ambos_marcan,199,-2.335734141096282,0.5376884422110553,0.592964824120603,-0.055276381909547756
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima,5,mas_9_5_corners,199,-1.500568672446217,0.5678391959798995,0.5829145728643216,-0.015075376884422065
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima,5,mas_4_5_tarjetas,192,-2.179350103563717,0.65625,0.6458333333333334,0.01041666666666663
base+elo+h2h+h2h_profundo+boxscore+arbitro+rotacion,5,resultado,212,-3.265446767451453,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h+h2h_profundo+boxscore+arbitro+rotacion,5,mas_2_5,212,-1.222710692806934,0.5943396226415094,0.6556603773584906,-0.061320754716981174
base+elo+h2h+h2h_profundo+boxscore+arbitro+rotacion,5,ambos_marcan,212,-2.040752016324221,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+h2h_profundo+boxscore+arbitro+rotacion,5,mas_9_5_corners,212,-1.2349610920899927,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h+h2h_profundo+boxscore+arbitro+rotacion,5,mas_4_5_tarjetas,201,-2.2791352618989915,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h+h2h_profundo+boxscore+arbitro+calidad_plantilla,5,resultado,212,-2.7115316223680077,0.44339622641509435,0.5141509433962265,-0.07075471698113212
base+elo+h2h+h2h_profundo+boxscore+arbitro+calidad_plantilla,5,mas_2_5,212,-1.2933136225964488,0.5943396226415094,0.6556603773584906,-0.061320754716981174
base+elo+h2h+h2h_profundo+boxscore+arbitro+calidad_plantilla,5,ambos_marcan,212,-1.4878326753200726,0.5330188679245284,0.5849056603773585,-0.05188679245283012
base+elo+h2h+h2h_profundo+boxscore+arbitro+calidad_plantilla,5,mas_9_5_corners,212,-1.4698732146904485,0.5660377358490566,0.5849056603773585,-0.018867924528301883
base+elo+h2h+h2h_profundo+boxscore+arbitro+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.6657611672667323,0.6616915422885572,0.6467661691542289,0.01492537313432829
base+elo+h2h+h2h_profundo+boxscore+clima+rotacion,5,resultado,199,-2.9261878288604946,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h+h2h_profundo+boxscore+clima+rotacion,5,mas_2_5,199,-1.2166720781106903,0.6080402010050251,0.6432160804020101,-0.035175879396984966
base+elo+h2h+h2h_profundo+boxscore+clima+rotacion,5,ambos_marcan,199,-2.371995118670717,0.5326633165829145,0.592964824120603,-0.06030150753768848
base+elo+h2h+h2h_profundo+boxscore+clima+rotacion,5,mas_9_5_corners,199,-1.7857306017012577,0.5628140703517588,0.5829145728643216,-0.02010050251256279
base+elo+h2h+h2h_profundo+boxscore+clima+rotacion,5,mas_4_5_tarjetas,192,-1.753353022568573,0.671875,0.6458333333333334,0.02604166666666663
base+elo+h2h+h2h_profundo+boxscore+clima+calidad_plantilla,5,resultado,199,-2.263406196726484,0.4472361809045226,0.5125628140703518,-0.06532663316582915
base+elo+h2h+h2h_profundo+boxscore+clima+calidad_plantilla,5,mas_2_5,199,-1.1829177841918421,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+h2h+h2h_profundo+boxscore+clima+calidad_plantilla,5,ambos_marcan,199,-2.5323130941274044,0.542713567839196,0.592964824120603,-0.05025125628140703
base+elo+h2h+h2h_profundo+boxscore+clima+calidad_plantilla,5,mas_9_5_corners,199,-1.879354652952734,0.5678391959798995,0.5829145728643216,-0.015075376884422065
base+elo+h2h+h2h_profundo+boxscore+clima+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.5938003534211282,0.640625,0.6458333333333334,-0.00520833333333337
base+elo+h2h+h2h_profundo+boxscore+rotacion+calidad_plantilla,5,resultado,212,-2.4363929066465975,0.44339622641509435,0.5141509433962265,-0.07075471698113212
base+elo+h2h+h2h_profundo+boxscore+rotacion+calidad_plantilla,5,mas_2_5,212,-1.4067143783966174,0.6084905660377359,0.6556603773584906,-0.047169811320754707
base+elo+h2h+h2h_profundo+boxscore+rotacion+calidad_plantilla,5,ambos_marcan,212,-1.9969765909793702,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h+h2h_profundo+boxscore+rotacion+calidad_plantilla,5,mas_9_5_corners,212,-1.3793850352396642,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h+h2h_profundo+boxscore+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.42875484866197,0.6616915422885572,0.6467661691542289,0.01492537313432829
base+elo+h2h+h2h_profundo+arbitro+clima+rotacion,5,resultado,199,-2.9892003150390765,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h+h2h_profundo+arbitro+clima+rotacion,5,mas_2_5,199,-1.1592044559645376,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h+h2h_profundo+arbitro+clima+rotacion,5,ambos_marcan,199,-2.2102654547274714,0.5728643216080402,0.592964824120603,-0.02010050251256279
base+elo+h2h+h2h_profundo+arbitro+clima+rotacion,5,mas_9_5_corners,199,-1.5915251735117057,0.5577889447236181,0.5829145728643216,-0.025125628140703515
base+elo+h2h+h2h_profundo+arbitro+clima+rotacion,5,mas_4_5_tarjetas,192,-1.85193944461596,0.6875,0.6458333333333334,0.04166666666666663
base+elo+h2h+h2h_profundo+arbitro+clima+calidad_plantilla,5,resultado,199,-2.1815670820982587,0.4723618090452261,0.5125628140703518,-0.040201005025125636
base+elo+h2h+h2h_profundo+arbitro+clima+calidad_plantilla,5,mas_2_5,199,-0.8244628034857049,0.6331658291457286,0.6432160804020101,-0.01005025125628145
base+elo+h2h+h2h_profundo+arbitro+clima+calidad_plantilla,5,ambos_marcan,199,-1.6014391270383967,0.5829145728643216,0.592964824120603,-0.01005025125628145
base+elo+h2h+h2h_profundo+arbitro+clima+calidad_plantilla,5,mas_9_5_corners,199,-1.7177842375372596,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h+h2h_profundo+arbitro+clima+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.549828874544604,0.609375,0.6458333333333334,-0.03645833333333337
base+elo+h2h+h2h_profundo+arbitro+rotacion+calidad_plantilla,5,resultado,212,-2.38029582711144,0.44339622641509435,0.5141509433962265,-0.07075471698113212
base+elo+h2h+h2h_profundo+arbitro+rotacion+calidad_plantilla,5,mas_2_5,212,-0.8134026984614481,0.6084905660377359,0.6556603773584906,-0.047169811320754707
base+elo+h2h+h2h_profundo+arbitro+rotacion+calidad_plantilla,5,ambos_marcan,212,-1.0389385265265931,0.5707547169811321,0.5849056603773585,-0.014150943396226356
base+elo+h2h+h2h_profundo+arbitro+rotacion+calidad_plantilla,5,mas_9_5_corners,212,-1.4132736235109762,0.5330188679245284,0.5849056603773585,-0.05188679245283012
base+elo+h2h+h2h_profundo+arbitro+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.501473081706715,0.6368159203980099,0.6467661691542289,-0.009950248756218971
base+elo+h2h+h2h_profundo+clima+rotacion+calidad_plantilla,5,resultado,199,-2.1023487163320653,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h+h2h_profundo+clima+rotacion+calidad_plantilla,5,mas_2_5,199,-1.0562796359493456,0.6080402010050251,0.6432160804020101,-0.035175879396984966
base+elo+h2h+h2h_profundo+clima+rotacion+calidad_plantilla,5,ambos_marcan,199,-1.932012072982944,0.5628140703517588,0.592964824120603,-0.03015075376884424
base+elo+h2h+h2h_profundo+clima+rotacion+calidad_plantilla,5,mas_9_5_corners,199,-1.6780950855489165,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h+h2h_profundo+clima+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,192,-1.912970096098606,0.6354166666666666,0.6458333333333334,-0.01041666666666674
base+elo+h2h+tabla+boxscore+arbitro+clima,5,resultado,199,-3.1955500529687875,0.45226130653266333,0.5125628140703518,-0.060301507537688426
base+elo+h2h+tabla+boxscore+arbitro+clima,5,mas_2_5,199,-1.1916232711955497,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h+tabla+boxscore+arbitro+clima,5,ambos_marcan,199,-2.13457238710175,0.5326633165829145,0.592964824120603,-0.06030150753768848
base+elo+h2h+tabla+boxscore+arbitro+clima,5,mas_9_5_corners,199,-1.1710650783912757,0.5527638190954773,0.5829145728643216,-0.03015075376884424
base+elo+h2h+tabla+boxscore+arbitro+clima,5,mas_4_5_tarjetas,192,-2.251062712509037,0.6510416666666666,0.6458333333333334,0.005208333333333259
base+elo+h2h+tabla+boxscore+arbitro+rotacion,5,resultado,212,-3.4347641080364815,0.46226415094339623,0.5141509433962265,-0.05188679245283023
base+elo+h2h+tabla+boxscore+arbitro+rotacion,5,mas_2_5,212,-1.3226861140379396,0.5990566037735849,0.6556603773584906,-0.05660377358490565
base+elo+h2h+tabla+boxscore+arbitro+rotacion,5,ambos_marcan,212,-2.096033687483383,0.5283018867924528,0.5849056603773585,-0.05660377358490565
base+elo+h2h+tabla+boxscore+arbitro+rotacion,5,mas_9_5_corners,212,-1.3068138198046348,0.5660377358490566,0.5849056603773585,-0.018867924528301883
base+elo+h2h+tabla+boxscore+arbitro+rotacion,5,mas_4_5_tarjetas,201,-2.2439679163856927,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h+tabla+boxscore+arbitro+calidad_plantilla,5,resultado,212,-2.7211689549268523,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h+tabla+boxscore+arbitro+calidad_plantilla,5,mas_2_5,212,-1.3000465332894942,0.6226415094339622,0.6556603773584906,-0.03301886792452835
base+elo+h2h+tabla+boxscore+arbitro+calidad_plantilla,5,ambos_marcan,212,-1.3386089450955285,0.5660377358490566,0.5849056603773585,-0.018867924528301883
base+elo+h2h+tabla+boxscore+arbitro+calidad_plantilla,5,mas_9_5_corners,212,-1.1859123428074319,0.5754716981132075,0.5849056603773585,-0.009433962264150941
base+elo+h2h+tabla+boxscore+arbitro+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.751889661855042,0.6467661691542289,0.6467661691542289,0.0
base+elo+h2h+tabla+boxscore+clima+rotacion,5,resultado,199,-2.987397251964426,0.45226130653266333,0.5125628140703518,-0.060301507537688426
base+elo+h2h+tabla+boxscore+clima+rotacion,5,mas_2_5,199,-1.2606743457250613,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h+tabla+boxscore+clima+rotacion,5,ambos_marcan,199,-2.7177917159891054,0.5276381909547738,0.592964824120603,-0.0653266331658292
base+elo+h2h+tabla+boxscore+clima+rotacion,5,mas_9_5_corners,199,-1.4682437280630474,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+h2h+tabla+boxscore+clima+rotacion,5,mas_4_5_tarjetas,192,-2.1786887953522984,0.6614583333333334,0.6458333333333334,0.015625
base+elo+h2h+tabla+boxscore+clima+calidad_plantilla,5,resultado,199,-2.3490157555145057,0.44221105527638194,0.5125628140703518,-0.07035175879396982
base+elo+h2h+tabla+boxscore+clima+calidad_plantilla,5,mas_2_5,199,-1.1170762436783812,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h+tabla+boxscore+clima+calidad_plantilla,5,ambos_marcan,199,-2.5102481514309196,0.542713567839196,0.592964824120603,-0.05025125628140703
base+elo+h2h+tabla+boxscore+clima+calidad_plantilla,5,mas_9_5_corners,199,-1.6105824752691846,0.5728643216080402,0.5829145728643216,-0.01005025125628134
base+elo+h2h+tabla+boxscore+clima+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.6230603938917274,0.6354166666666666,0.6458333333333334,-0.01041666666666674
base+elo+h2h+tabla+boxscore+rotacion+calidad_plantilla,5,resultado,212,-2.581864049729691,0.4528301886792453,0.5141509433962265,-0.061320754716981174
base+elo+h2h+tabla+boxscore+rotacion+calidad_plantilla,5,mas_2_5,212,-1.3892570171235117,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h+tabla+boxscore+rotacion+calidad_plantilla,5,ambos_marcan,212,-1.7502737028465276,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h+tabla+boxscore+rotacion+calidad_plantilla,5,mas_9_5_corners,212,-1.5521160176238267,0.5754716981132075,0.5849056603773585,-0.009433962264150941
base+elo+h2h+tabla+boxscore+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.5345483325855156,0.6467661691542289,0.6467661691542289,0.0
base+elo+h2h+tabla+arbitro+clima+rotacion,5,resultado,199,-3.2112220277396823,0.4472361809045226,0.5125628140703518,-0.06532663316582915
base+elo+h2h+tabla+arbitro+clima+rotacion,5,mas_2_5,199,-0.9979646482546749,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+h2h+tabla+arbitro+clima+rotacion,5,ambos_marcan,199,-1.9694573895105305,0.5577889447236181,0.592964824120603,-0.035175879396984966
base+elo+h2h+tabla+arbitro+clima+rotacion,5,mas_9_5_corners,199,-1.3879562305493944,0.542713567839196,0.5829145728643216,-0.04020100502512558
base+elo+h2h+tabla+arbitro+clima+rotacion,5,mas_4_5_tarjetas,192,-1.8621468728840014,0.65625,0.6458333333333334,0.01041666666666663
base+elo+h2h+tabla+arbitro+clima+calidad_plantilla,5,resultado,199,-2.234107395640266,0.4824120603015075,0.5125628140703518,-0.03015075376884424
base+elo+h2h+tabla+arbitro+clima+calidad_plantilla,5,mas_2_5,199,-0.71209479648726,0.6532663316582915,0.6432160804020101,0.01005025125628145
base+elo+h2h+tabla+arbitro+clima+calidad_plantilla,5,ambos_marcan,199,-1.6747983420267718,0.5728643216080402,0.592964824120603,-0.02010050251256279
base+elo+h2h+tabla+arbitro+clima+calidad_plantilla,5,mas_9_5_corners,199,-1.2801091091481738,0.542713567839196,0.5829145728643216,-0.04020100502512558
base+elo+h2h+tabla+arbitro+clima+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.650469981195195,0.609375,0.6458333333333334,-0.03645833333333337
base+elo+h2h+tabla+arbitro+rotacion+calidad_plantilla,5,resultado,212,-2.570843073132541,0.46226415094339623,0.5141509433962265,-0.05188679245283023
base+elo+h2h+tabla+arbitro+rotacion+calidad_plantilla,5,mas_2_5,212,-0.9402073219948429,0.6179245283018868,0.6556603773584906,-0.037735849056603765
base+elo+h2h+tabla+arbitro+rotacion+calidad_plantilla,5,ambos_marcan,212,-1.4099478701106356,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h+tabla+arbitro+rotacion+calidad_plantilla,5,mas_9_5_corners,212,-1.2581733309932714,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h+tabla+arbitro+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.375315535060864,0.6368159203980099,0.6467661691542289,-0.009950248756218971
base+elo+h2h+tabla+clima+rotacion+calidad_plantilla,5,resultado,199,-2.2120523561620384,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h+tabla+clima+rotacion+calidad_plantilla,5,mas_2_5,199,-1.1426103063082236,0.6231155778894473,0.6432160804020101,-0.02010050251256279
base+elo+h2h+tabla+clima+rotacion+calidad_plantilla,5,ambos_marcan,199,-2.117448733545086,0.5477386934673367,0.592964824120603,-0.045226130653266305
base+elo+h2h+tabla+clima+rotacion+calidad_plantilla,5,mas_9_5_corners,199,-1.6230146976266178,0.5276381909547738,0.5829145728643216,-0.055276381909547756
base+elo+h2h+tabla+clima+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.075096881387324,0.640625,0.6458333333333334,-0.00520833333333337
base+elo+h2h+boxscore+arbitro+clima+rotacion,5,resultado,199,-3.2013161155780567,0.4723618090452261,0.5125628140703518,-0.040201005025125636
base+elo+h2h+boxscore+arbitro+clima+rotacion,5,mas_2_5,199,-0.9321908153159499,0.6080402010050251,0.6432160804020101,-0.035175879396984966
base+elo+h2h+boxscore+arbitro+clima+rotacion,5,ambos_marcan,199,-2.2448674557644375,0.5276381909547738,0.592964824120603,-0.0653266331658292
base+elo+h2h+boxscore+arbitro+clima+rotacion,5,mas_9_5_corners,199,-1.6324960505664414,0.5376884422110553,0.5829145728643216,-0.045226130653266305
base+elo+h2h+boxscore+arbitro+clima+rotacion,5,mas_4_5_tarjetas,192,-2.030399399242422,0.6770833333333334,0.6458333333333334,0.03125
base+elo+h2h+boxscore+arbitro+clima+calidad_plantilla,5,resultado,199,-2.3429560044084248,0.44221105527638194,0.5125628140703518,-0.07035175879396982
base+elo+h2h+boxscore+arbitro+clima+calidad_plantilla,5,mas_2_5,199,-0.9703270946621544,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h+boxscore+arbitro+clima+calidad_plantilla,5,ambos_marcan,199,-2.1391904010452465,0.5728643216080402,0.592964824120603,-0.02010050251256279
base+elo+h2h+boxscore+arbitro+clima+calidad_plantilla,5,mas_9_5_corners,199,-1.7037695707800031,0.5527638190954773,0.5829145728643216,-0.03015075376884424
base+elo+h2h+boxscore+arbitro+clima+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.4494516854619577,0.6458333333333334,0.6458333333333334,0.0
base+elo+h2h+boxscore+arbitro+rotacion+calidad_plantilla,5,resultado,212,-2.6475920442032286,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h+boxscore+arbitro+rotacion+calidad_plantilla,5,mas_2_5,212,-1.070614228091456,0.6037735849056604,0.6556603773584906,-0.05188679245283023
base+elo+h2h+boxscore+arbitro+rotacion+calidad_plantilla,5,ambos_marcan,212,-1.4273834448537976,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h+boxscore+arbitro+rotacion+calidad_plantilla,5,mas_9_5_corners,212,-1.5965836803080502,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h+boxscore+arbitro+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.6118333803405034,0.6616915422885572,0.6467661691542289,0.01492537313432829
base+elo+h2h+boxscore+clima+rotacion+calidad_plantilla,5,resultado,199,-2.3107677405537648,0.4321608040201005,0.5125628140703518,-0.08040201005025127
base+elo+h2h+boxscore+clima+rotacion+calidad_plantilla,5,mas_2_5,199,-1.1639088381543266,0.592964824120603,0.6432160804020101,-0.05025125628140703
base+elo+h2h+boxscore+clima+rotacion+calidad_plantilla,5,ambos_marcan,199,-2.6426217735125253,0.5175879396984925,0.592964824120603,-0.07537688442211055
base+elo+h2h+boxscore+clima+rotacion+calidad_plantilla,5,mas_9_5_corners,199,-1.7978977431082472,0.5527638190954773,0.5829145728643216,-0.03015075376884424
base+elo+h2h+boxscore+clima+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.2219297037527848,0.6458333333333334,0.6458333333333334,0.0
base+elo+h2h+arbitro+clima+rotacion+calidad_plantilla,5,resultado,199,-2.3277413528382214,0.4623115577889447,0.5125628140703518,-0.05025125628140703
base+elo+h2h+arbitro+clima+rotacion+calidad_plantilla,5,mas_2_5,199,-0.797275026307057,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+h2h+arbitro+clima+rotacion+calidad_plantilla,5,ambos_marcan,199,-1.6059088166657054,0.5879396984924623,0.592964824120603,-0.005025125628140725
base+elo+h2h+arbitro+clima+rotacion+calidad_plantilla,5,mas_9_5_corners,199,-1.9884911992448138,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h+arbitro+clima+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.3627452325884404,0.6145833333333334,0.6458333333333334,-0.03125
base+elo+h2h_profundo+tabla+boxscore+arbitro+clima,5,resultado,199,-3.1297668817242252,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h_profundo+tabla+boxscore+arbitro+clima,5,mas_2_5,199,-1.0425960998740105,0.6030150753768844,0.6432160804020101,-0.04020100502512569
