match_id,fuente_1x2,p_local,p_empate,p_visitante,fuente_mas_2_5,p_mas_2_5
1184777451,betfair,0.6391264036262491,0.2107757288554651,0.15009786751828577,betfair,0.6545454545454545
1184780004,betfair,0.6987270155586988,0.17406883545497406,0.1272041489863272,betfair,0.6258823529411764
1184780855,betfair,0.636950687688695,0.2027843005702784,0.1602650117410265,betfair,0.6004842615012107
1335968664,betfair,0.47568710359408034,0.3044397463002114,0.21987315010570824,betfair,0.36596736596736595
1335961856,betfair,0.5995717344753747,0.2355460385438972,0.16488222698072805,betfair,0.5226130653266332
1335969515,betfair,0.21508041736323283,0.24130973655387097,0.5436098460828961,betfair,0.5749385749385749
1172716228,pinnacle,0.30042466451503314,0.29230507898759983,0.4072702564973671,pinnacle,0.4731457800511509
1335961005,betfair,0.6666069990154837,0.20270294459858584,0.13069005638593034,betfair,0.6009615384615384
1335966962,betfair,0.4853515625,0.27890625,0.2357421875,betfair,0.4824120603015076
1335962707,betfair,0.41272430668841764,0.300163132137031,0.2871125611745514,betfair,0.43209876543209885
1335966111,betfair,0.6080762230062245,0.24174737646345026,0.15017640053032516,betfair,0.494949494949495
1335964409,betfair,0.51794024921183,0.2852424560876745,0.19681729470049544,betfair,0.41463414634146345
1335967813,media,0.5495124691953718,0.25850304888909037,0.1919844819155378,betfair,0.491183879093199
1335974621,betfair,0.4709897610921502,0.31399317406143346,0.21501706484641642,betfair,0.3773584905660377
1335975472,betfair,0.4480452674897119,0.29691358024691356,0.25504115226337454,betfair,0.4405940594059406
1335972919,betfair,0.33980156291158137,0.2756168232505049,0.3845816138379138,betfair,0.5629629629629629
1335970366,betfair,0.56957928802589,0.24919093851132684,0.18122977346278318,betfair,0.5151515151515152
1335978025,betfair,0.5246913580246915,0.2916666666666667,0.18364197530864196,betfair,0.3791469194312796
1335973770,betfair,0.36292959383855267,0.26876407759936055,0.3683063285620867,betfair,0.55
1188838423,betfair,0.7406699479141778,0.16008027906532232,0.09924977302049985,betfair,0.6621621621621622
1184775749,betfair,0.5512605042016807,0.2420168067226891,0.20672268907563027,betfair,0.5763546798029557
1184767239,betfair,0.18338488731771985,0.2200618647812638,0.5965532479010164,betfair,0.6057692307692307
1184769792,betfair,0.3544517338331771,0.3201499531396438,0.325398313027179,betfair,0.42716049382716054
1184772345,betfair,0.242579018938012,0.28828231236111573,0.4691386687008722,betfair,0.47103274559193953
1184774898,betfair,0.6007905138339921,0.225296442687747,0.17391304347826086,betfair,0.5693069306930693
1184771494,betfair,0.6461369260379434,0.2117129502337091,0.14215012372834754,betfair,0.56575682382134
