pid,mes,y,p_mercado,p_pc,cuota_o,cuota_u,p_1,p_3,p_10,p_B10
22562,2026-08,1,0.5308310991957105,,1.75,1.98,0.46668226,0.47523713,0.47864118,0.5488243
22563,2026-08,0,0.48387096774193555,,1.92,1.8,0.3105709,0.44123656,0.40157738,0.45075113
22564,2026-08,1,0.4932614555256065,,1.88,1.83,0.5551614,0.58419013,0.53438115,0.50871325
22565,2026-08,1,0.528,,1.77,1.98,0.23128977,0.37661082,0.46223012,0.48710054
22566,2026-08,1,0.42408376963350786,,2.2,1.62,0.5512305,0.5267834,0.51917964,0.48394537
22567,2026-08,0,0.4586666666666667,,2.03,1.72,0.5744678,0.5005641,0.5023133,0.4739438
22568,2026-08,1,0.41514360313315923,,2.24,1.59,0.32297683,0.48144203,0.3986383,0.4651454
22569,2026-08,1,0.42931937172774864,,2.18,1.64,0.51412845,0.4832316,0.5405155,0.45056018
22570,2026-08,1,0.5710526315789474,,1.63,2.17,0.60506374,0.5908189,0.6158751,0.59169644
22571,2026-08,0,0.4119170984455959,,2.27,1.59,0.45722383,0.5047264,0.5596329,0.44386682
22572,2026-08,0,0.42782152230971127,,2.18,1.63,0.4473675,0.46501884,0.42373562,0.4398826
22573,2026-08,0,0.5464190981432361,,1.71,2.06,0.61872834,0.54412234,0.5096122,0.5136564
22574,2026-08,0,0.35539215686274506,,2.63,1.45,0.4816931,0.47026357,0.5361102,0.37597907
22575,2026-08,1,0.5413333333333333,,1.72,2.03,0.5316173,0.56611574,0.5199796,0.5583711
22576,2026-08,1,0.6055979643765903,,1.55,2.38,0.6233773,0.67478293,0.5431212,0.56193125
22577,2026-08,1,0.6196473551637279,,1.51,2.46,0.56866753,0.647165,0.6255226,0.628939
22578,2026-08,0,0.5226666666666666,,1.79,1.96,0.5878369,0.5850561,0.5678018,0.53517485
22579,2026-08,0,0.5729166666666667,,1.64,2.2,0.53659135,0.5216115,0.55572546,0.5576063
22580,2026-08,1,0.48395721925133695,,1.93,1.81,0.3970794,0.40220338,0.5217225,0.49563584
22581,2026-08,0,0.4613333333333334,,2.02,1.73,0.3080975,0.46998304,0.44445866,0.46061784
22582,2026-08,1,0.5755208333333334,,1.63,2.21,0.4467016,0.56763506,0.6653811,0.588891
22583,2026-08,0,0.48930481283422456,,1.91,1.83,0.567972,0.5341078,0.5709766,0.49115086
22584,2026-08,1,0.5587467362924282,,1.69,2.14,0.31349534,0.4896018,0.5029572,0.5823206
22585,2026-08,1,0.5927835051546392,,1.58,2.3,0.70730907,0.6526443,0.6490466,0.61106
22586,2026-08,0,0.4409448818897638,,2.13,1.68,0.5122467,0.4711946,0.45974833,0.41650897
22587,2026-08,0,0.41558441558441556,,2.25,1.6,0.45696574,0.45772034,0.4736266,0.4275659
22588,2026-08,0,0.528,,1.77,1.98,0.4760433,0.5740863,0.5302218,0.54276097
22589,2026-08,0,0.5187165775401069,,1.8,1.94,0.5097417,0.49750814,0.46658906,0.5356243
22590,2026-08,1,0.5080213903743315,,1.84,1.9,0.28780827,0.40735522,0.4551105,0.47053012
22591,2026-08,0,0.48670212765957455,,1.93,1.83,0.62859154,0.558591,0.5283919,0.5074192
22592,2026-08,1,0.44031830238726793,,2.11,1.66,0.5805679,0.48169112,0.46646136,0.44963354
22593,2026-08,0,0.5555555555555556,,1.68,2.1,0.3177267,0.5847298,0.5681433,0.5935608
22594,2026-08,1,0.5567282321899736,,1.68,2.11,0.59206116,0.57721025,0.5663499,0.58505076
22595,2026-08,1,0.42558746736292424,,2.2,1.63,0.4407447,0.51260513,0.5003289,0.510378
22596,2026-08,0,0.42558746736292424,,2.2,1.63,0.38768986,0.41442627,0.44332498,0.41347098
22597,2026-08,1,0.514745308310992,,1.81,1.92,0.5992954,0.51443493,0.5230488,0.5245101
22598,2026-08,0,0.4114583333333333,,2.26,1.58,0.5554177,0.48585695,0.44477838,0.41539532
22599,2026-08,0,0.389873417721519,,2.41,1.54,0.3076118,0.43869084,0.42009488,0.40301505
22600,2026-08,1,0.6262376237623761,,1.51,2.53,0.56865084,0.57365435,0.59433,0.6624343
22601,2026-08,1,0.6634844868735083,,1.41,2.78,0.5236758,0.64996517,0.6819385,0.7094557
22602,2026-08,1,0.5643044619422573,,1.66,2.15,0.54084015,0.5607308,0.55789423,0.56639326
22603,2026-08,1,0.4880000000000001,,1.92,1.83,0.42229718,0.44198304,0.4364625,0.4760088
22604,2026-08,1,0.5120643431635389,,1.82,1.91,0.5083544,0.56020176,0.5660155,0.54212373
22605,2026-08,0,0.3462469733656174,,2.7,1.43,0.33249083,0.34709153,0.31265467,0.25832778
22606,2026-08,1,0.651219512195122,,1.43,2.67,0.43497425,0.4320178,0.44092435,0.60067147
22607,2026-08,0,0.41514360313315923,,2.24,1.59,0.58156115,0.49649543,0.44480973,0.40696353
22608,2026-08,0,0.5319148936170213,,1.76,2.0,0.5612942,0.5022475,0.5139216,0.55221146
22609,2026-08,0,0.4598930481283422,,2.02,1.72,0.52317435,0.45040447,0.49385697,0.4633034
22610,2026-08,1,0.5643044619422573,,1.66,2.15,0.45984507,0.53134346,0.4918696,0.5497385
22611,2026-08,1,0.6626794258373206,,1.41,2.77,0.7271277,0.712185,0.71101844,0.71089554
22612,2026-08,0,0.5958549222797926,,1.56,2.3,0.57354814,0.55814344,0.5800449,0.6366824
22613,2026-08,0,0.48128342245989303,,1.94,1.8,0.33874884,0.48129314,0.4662797,0.41578907
22614,2026-08,0,0.4244791666666667,,2.21,1.63,0.47752243,0.43864226,0.41097385,0.41318768
22615,2026-08,0,0.39331619537275064,,2.36,1.53,0.44670564,0.46236786,0.43505254,0.40504774
22616,2026-08,0,0.5531914893617021,,1.68,2.08,0.3857749,0.5034661,0.49342722,0.53712225
22617,2026-08,0,0.37688442211055284,,2.48,1.5,0.4709176,0.44831657,0.46322078,0.3695459
22618,2026-08,0,0.4732620320855615,,1.97,1.77,0.42426473,0.44989514,0.5210195,0.48987603
22619,2026-08,0,0.3969072164948454,,2.34,1.54,0.42409235,0.42504197,0.38733536,0.36856896
22620,2026-08,1,0.5134408602150538,,1.81,1.91,0.28266132,0.37941247,0.4856112,0.50961435
22621,2026-08,1,0.5796344647519582,,1.61,2.22,0.58015645,0.47141695,0.4400433,0.5533358
22622,2026-08,0,0.43193717277486904,,2.17,1.65,0.5376176,0.47945243,0.44914094,0.42554602
22623,2026-08,1,0.5053475935828876,,1.85,1.89,0.59332246,0.52217114,0.56074196,0.51275814
22624,2026-08,0,0.4576719576719577,,2.05,1.73,0.47706947,0.43040052,0.47032014,0.45639062
22625,2026-08,1,0.6578313253012049,,1.42,2.73,0.77404916,0.7081877,0.63987803,0.6589445
22626,2026-08,0,0.6561743341404359,,1.42,2.71,0.65003335,0.55842215,0.5392338,0.6529563
22627,2026-08,1,0.44063324538258575,,2.12,1.67,0.43611446,0.42287293,0.4148782,0.42222905
22628,2026-08,1,0.5398936170212765,,1.73,2.03,0.6482517,0.6582274,0.6049774,0.58490866
22629,2026-08,0,0.5514511873350924,,1.7,2.09,0.48346886,0.49074158,0.473277,0.50112283
22630,2026-08,0,0.5253333333333333,,1.78,1.97,0.5162696,0.5142456,0.52199,0.5321722
22631,2026-08,1,0.5654450261780105,,1.66,2.16,0.23755002,0.32881147,0.3948875,0.5289978
22632,2026-08,1,0.8033613445378152,,1.17,4.78,0.7333306,0.80921346,0.77682173,0.8312812
22633,2026-08,0,0.41666666666666663,,2.24,1.6,0.36238983,0.34977934,0.37840214,0.40978107
22634,2026-08,1,0.5578947368421052,,1.68,2.12,0.7068051,0.65574133,0.6284164,0.57350475
22635,2026-08,1,0.6463414634146342,,1.45,2.65,0.416855,0.58769095,0.63575184,0.65983784
22636,2026-08,0,0.4986666666666667,,1.88,1.87,0.65340203,0.58956635,0.5278294,0.50756305
22637,2026-08,1,0.42597402597402595,,2.21,1.64,0.48028135,0.4885808,0.45786595,0.42426983
22638,2026-08,1,0.47074468085106375,,1.99,1.77,0.6387936,0.50846803,0.4917943,0.49900255
22639,2026-08,0,0.5755208333333334,,1.63,2.21,0.5158106,0.5273868,0.58066696,0.5690013
22640,2026-08,0,0.578125,,1.62,2.22,0.57059443,0.5452019,0.6013133,0.545204
22641,2026-08,1,0.6454767726161369,,1.45,2.64,0.5945156,0.64140916,0.67662895,0.68131554
22642,2026-08,1,0.578811369509044,,1.63,2.24,0.5628317,0.6539607,0.63909906,0.6063263
22643,2026-08,1,0.48930481283422456,,1.91,1.83,0.54625976,0.5016459,0.55338496,0.506117
22644,2026-08,1,0.5187165775401069,,1.8,1.94,0.4827032,0.50938624,0.47411814,0.51489365
22645,2026-08,1,0.48930481283422456,,1.91,1.83,0.49559385,0.47696105,0.51724184,0.50386876
22646,2026-08,1,0.5854922279792746,,1.6,2.26,0.67360365,0.60946417,0.60681707,0.614902
22647,2026-08,1,0.53315649867374,,1.76,2.01,0.4254187,0.50487596,0.48296928,0.540602
22648,2026-08,0,0.6388206388206389,,1.47,2.6,0.53321075,0.58430207,0.5701538,0.5963177
22649,2026-08,0,0.4338624338624339,,2.14,1.64,0.445309,0.3852048,0.47880808,0.45041093
22650,2026-08,0,0.39230769230769225,,2.37,1.53,0.4531889,0.44830617,0.43196756,0.39094093
22651,2026-08,0,0.4679144385026738,,1.99,1.75,0.55077386,0.4890116,0.4881552,0.50065064
22652,2026-08,1,0.5320855614973262,,1.75,1.99,0.5810486,0.5089015,0.49558148,0.5517808
22653,2026-08,1,0.4732620320855615,,1.97,1.77,0.5774862,0.5229429,0.5117624,0.4699796
22654,2026-08,1,0.48128342245989303,,1.94,1.8,0.5840109,0.55798686,0.50446665,0.49847412
22655,2026-08,1,0.4693333333333332,,1.99,1.76,0.5834044,0.6051662,0.5533117,0.48925734
22656,2026-08,0,0.5502645502645503,,1.7,2.08,0.6210295,0.59986913,0.6147372,0.61261857
22657,2026-08,0,0.5718015665796344,,1.64,2.19,0.57539475,0.511874,0.50844514,0.5873778
22658,2026-08,0,0.5080213903743315,,1.84,1.9,0.30695975,0.39018884,0.44202644,0.47757787
22659,2026-08,1,0.577023498694517,,1.62,2.21,0.7073349,0.7152003,0.6673395,0.6013912
22660,2026-08,1,0.6116751269035533,,1.53,2.41,0.6033514,0.578248,0.6052461,0.6473207
22661,2026-08,0,0.4072164948453609,,2.3,1.58,0.6372892,0.53034544,0.5097852,0.4172338
22662,2026-08,0,0.5,,1.87,1.87,0.48201618,0.5050969,0.5153698,0.488777
22663,2026-08,1,0.7164502164502164,,1.31,3.31,0.8055229,0.61664283,0.6053898,0.6846693
22664,2026-08,1,0.4067357512953368,,2.29,1.57,0.53680825,0.52086735,0.5163412,0.43643397
22665,2026-08,0,0.45599999999999996,,2.04,1.71,0.4292709,0.37100363,0.42954367,0.421813
22666,2026-08,0,0.44297082228116713,,2.1,1.67,0.51528776,0.5258526,0.5622235,0.44275412
22667,2026-08,0,0.4077922077922079,,2.28,1.57,0.4656016,0.4304762,0.4028086,0.40489227
22668,2026-08,1,0.5661375661375662,,1.64,2.14,0.52680266,0.50813663,0.46444625,0.5601593
22669,2026-08,1,0.5093833780160857,,1.83,1.9,0.44192228,0.46792778,0.49832448,0.513319
22670,2026-08,1,0.4103896103896104,,2.27,1.58,0.4719221,0.48813638,0.47796407,0.3624381
22671,2026-08,1,0.5620052770448549,,1.66,2.13,0.5555952,0.6131529,0.66236895,0.55071026
22672,2026-08,1,0.5398936170212765,,1.73,2.03,0.5503888,0.5400432,0.5293315,0.53576314
22673,2026-08,1,0.4574468085106383,,2.04,1.72,0.686057,0.5262852,0.5174147,0.47656673
22674,2026-08,0,0.6061381074168798,,1.54,2.37,0.68789667,0.6986078,0.6138504,0.62719315
22675,2026-08,1,0.5932642487046632,,1.57,2.29,0.7326982,0.6488187,0.5910922,0.56741595
22676,2026-08,0,0.4640000000000001,,2.01,1.74,0.523174,0.46558255,0.4551658,0.47359687
22677,2026-08,0,0.5026737967914439,,1.86,1.88,0.5254749,0.60905,0.5655651,0.54648393
22678,2026-08,1,0.5751295336787565,,1.64,2.22,0.50872064,0.54382545,0.5140092,0.5751537
22679,2026-08,1,0.6061381074168798,,1.54,2.37,0.5914292,0.71991915,0.6120032,0.59946924
22680,2026-08,1,0.44031830238726793,,2.11,1.66,0.44822472,0.43812782,0.42409554,0.44004554
22681,2026-08,1,0.7037861915367484,,1.33,3.16,0.62135756,0.63485444,0.619557,0.7298149
22682,2026-08,0,0.3270588235294118,,2.86,1.39,0.58296883,0.4823474,0.46146393,0.32236564
22683,2026-08,0,0.5333333333333333,,1.75,2.0,0.60179794,0.5925352,0.48832673,0.4911607
22684,2026-08,0,0.49865951742627346,,1.87,1.86,0.41156006,0.49152273,0.4399158,0.4809516
22685,2026-08,1,0.4588859416445623,,2.04,1.73,0.50243795,0.4341825,0.46977454,0.3803541
22686,2026-08,1,0.5335120643431636,,1.74,1.99,0.29105955,0.4444716,0.4691193,0.53489465
22687,2026-09,0,0.5,,1.86,1.86,0.6328918,0.54104453,0.44323462,0.49424058
22688,2026-09,0,0.4640000000000001,,2.01,1.74,0.42697167,0.49565607,0.4460546,0.3956015
22689,2026-09,1,0.6973094170403586,,1.35,3.11,0.674373,0.7027183,0.7231399,0.7336396
22690,2026-09,1,0.582901554404145,,1.61,2.25,0.56176174,0.61310637,0.63618886,0.6007597
22691,2026-09,1,0.4576719576719577,,2.05,1.73,0.44344407,0.5125917,0.4687461,0.48539108
22692,2026-09,0,0.6857798165137615,,1.37,2.99,0.5416388,0.57863706,0.56955576,0.703162
22693,2026-09,0,0.6931818181818181,,1.35,3.05,0.69778204,0.6438893,0.576574,0.7079916
22694,2026-09,0,0.4973118279569893,,1.87,1.85,0.57716894,0.59195673,0.49036035,0.5031878
22695,2026-09,1,0.6966292134831461,,1.35,3.1,0.64626384,0.68620336,0.6919082,0.7165335
22696,2026-09,1,0.554089709762533,,1.69,2.1,0.56439286,0.58931,0.62529004,0.55788565
22697,2026-09,1,0.5226666666666666,,1.79,1.96,0.48079807,0.48980942,0.5351232,0.5160855
22698,2026-09,1,0.5053475935828876,,1.85,1.89,0.551132,0.5942574,0.58621615,0.5757631
22699,2026-09,0,0.5053475935828876,,1.85,1.89,0.5205361,0.5831641,0.5821475,0.5170104
22700,2026-09,1,0.47074468085106375,,1.99,1.77,0.6208895,0.5726758,0.60516864,0.50052214
22701,2026-09,1,0.4485488126649077,,2.09,1.7,0.63006663,0.5186371,0.4843521,0.4857169
22702,2026-09,0,0.7028824833702882,,1.34,3.17,0.7469533,0.72272027,0.651643,0.6907281
22703,2026-09,1,0.496,,1.89,1.86,0.5109274,0.4639217,0.4410662,0.48016232
22704,2026-09,1,0.49732620320855614,,1.88,1.86,0.5842572,0.6134311,0.6183415,0.50257283
22705,2026-09,0,0.48930481283422456,,1.91,1.83,0.5007005,0.4733193,0.5019339,0.49352303
22706,2026-09,1,0.6430317848410758,,1.46,2.63,0.74171895,0.684295,0.6707013,0.67558223
22707,2026-09,1,0.665083135391924,,1.41,2.8,0.7547121,0.72428,0.7322007,0.69263965
22708,2026-09,0,0.5792207792207792,,1.62,2.23,0.47885948,0.5808951,0.66741353,0.5962696
22709,2026-09,1,0.4574468085106383,,2.04,1.72,0.54886353,0.5196813,0.5244155,0.4881669
22710,2026-09,0,0.5093833780160857,,1.83,1.9,0.44814786,0.48370257,0.45475355,0.5056094
22711,2026-09,0,0.47058823529411764,,1.98,1.76,0.49982548,0.43692607,0.41800737,0.41887397
22712,2026-09,0,0.48387096774193555,,1.92,1.8,0.50919837,0.343681,0.49591374,0.5032709
22713,2026-09,0,0.5213903743315508,,1.79,1.95,0.44381952,0.5162215,0.4358244,0.5032361
22714,2026-09,0,0.48525469168900803,,1.92,1.81,0.52616847,0.3953021,0.4485867,0.4780468
22715,2026-09,1,0.655421686746988,,1.43,2.72,0.67650115,0.56457406,0.58020324,0.6483367
22716,2026-09,1,0.6045918367346939,,1.55,2.37,0.60995454,0.54686433,0.56132156,0.63502795
22717,2026-09,0,0.4365079365079365,,2.13,1.65,0.43838638,0.39891985,0.36273968,0.4163918
22718,2026-09,0,0.7715355805243447,,1.22,4.12,0.7964833,0.7391301,0.7519065,0.7751157
22719,2026-09,0,0.5106951871657753,,1.83,1.91,0.3922427,0.48345524,0.49741173,0.5199356
22720,2026-09,0,0.5718015665796344,,1.64,2.19,0.3438948,0.5637255,0.55513287,0.58512694
22721,2026-09,1,0.6010230179028133,,1.56,2.35,0.6229116,0.5331033,0.48204952,0.57190734
22722,2026-09,0,0.5146666666666666,,1.82,1.93,0.5256621,0.53139627,0.5647647,0.5486026
22723,2026-09,0,0.40310077519379844,,2.31,1.56,0.44435483,0.481566,0.49996966,0.4129623
22724,2026-09,0,0.48930481283422456,,1.91,1.83,0.51356184,0.54123145,0.5486067,0.530138
22725,2026-09,1,0.4225721784776903,,2.2,1.61,0.41034657,0.43753988,0.4269879,0.42904195
22726,2026-09,0,0.37343358395989973,,2.5,1.49,0.50653565,0.45114055,0.38499883,0.35864905
22727,2026-09,0,0.5721784776902887,,1.63,2.18,0.4905265,0.56192356,0.5788569,0.611716
22728,2026-09,1,0.6902050113895215,,1.36,3.03,0.4532687,0.5456405,0.58041346,0.6924828
22729,2026-09,1,0.3848101265822785,,2.43,1.52,0.54322356,0.44313994,0.4506433,0.385172
22730,2026-09,1,0.5593667546174144,,1.67,2.12,0.7763709,0.6553977,0.63198483,0.61760294
22731,2026-09,1,0.5173333333333333,,1.81,1.94,0.57705486,0.48434013,0.47865516,0.5115546
22732,2026-09,1,0.5040214477211796,,1.85,1.88,0.35037178,0.54767007,0.5500863,0.52392185
22733,2026-09,1,0.5695538057742783,,1.64,2.17,0.5818261,0.6942643,0.66444874,0.6184624
22734,2026-09,1,0.5822454308093995,,1.6,2.23,0.63939536,0.58191174,0.6028571,0.6215822
22735,2026-09,1,0.5427807486631016,,1.71,2.03,0.4575158,0.53675646,0.5182477,0.53723353
22736,2026-09,0,0.4535809018567639,,2.06,1.71,0.4282907,0.5301855,0.55451685,0.46697086
22737,2026-09,1,0.4693333333333332,,1.99,1.76,0.4043246,0.44382042,0.4665478,0.48352122
22738,2026-09,0,0.4119170984455959,,2.27,1.59,0.43977922,0.37342978,0.44702643,0.3734843
22739,2026-09,1,0.5398936170212765,,1.73,2.03,0.64880514,0.60078543,0.53320473,0.50284165
22740,2026-09,1,0.6520681265206814,,1.43,2.68,0.70930254,0.76814574,0.66100186,0.6817544
22741,2026-09,1,0.5593667546174144,,1.67,2.12,0.68223435,0.61734086,0.6084014,0.60179794
22742,2026-09,1,0.41298701298701296,,2.26,1.59,0.51255435,0.51224107,0.4743209,0.42756885
22743,2026-09,0,0.39185750636132316,,2.39,1.54,0.47617134,0.4622213,0.45872244,0.38482127
22744,2026-09,1,0.5267379679144386,,1.77,1.97,0.5464419,0.47741896,0.4666001,0.52437955
22745,2026-09,0,0.3293838862559242,,2.83,1.39,0.4593771,0.36029816,0.36117414,0.30468163
22746,2026-09,1,0.4533333333333333,,2.05,1.7,0.46156222,0.395486,0.46302956,0.47268182
22747,2026-09,0,0.41558441558441556,,2.25,1.6,0.42035666,0.4184758,0.44562736,0.41357142
22748,2026-09,1,0.5080645161290323,,1.83,1.89,0.5190976,0.46367884,0.4330129,0.48800534
22749,2026-09,1,0.5526315789473685,,1.7,2.1,0.60357416,0.51016486,0.48322743,0.57972586
22750,2026-09,1,0.5792207792207792,,1.62,2.23,0.54046965,0.572097,0.6324625,0.6205673
22751,2026-09,0,0.6284289276807979,,1.49,2.52,0.7412454,0.6894256,0.69036824,0.67478335
22752,2026-09,0,0.6106870229007634,,1.53,2.4,0.5254817,0.61939305,0.57581645,0.6219737
22753,2026-09,1,0.49333333333333335,,1.9,1.85,0.62338084,0.5447846,0.5305823,0.5061065
22754,2026-09,0,0.5796344647519582,,1.61,2.22,0.56785446,0.5674898,0.51557887,0.59282464
22755,2026-09,0,0.4586666666666667,,2.03,1.72,0.4689909,0.45675302,0.44412953,0.4586916
22756,2026-09,0,0.5706806282722513,,1.64,2.18,0.5715594,0.63683885,0.61327475,0.60750306
22757,2026-09,0,0.46010638297872336,,2.03,1.73,0.6114506,0.552831,0.5427548,0.49803758
22758,2026-09,1,0.6354679802955665,,1.48,2.58,0.64155924,0.5734974,0.64218175,0.6621413
22759,2026-09,0,0.49061662198391415,,1.9,1.83,0.6564188,0.51984006,0.5364871,0.50126266
22760,2026-09,0,0.6061381074168798,,1.54,2.37,0.53885496,0.635779,0.64608425,0.62099445
22761,2026-09,1,0.4233766233766234,,2.22,1.63,0.5211691,0.51208067,0.49486,0.42853874
22762,2026-09,0,0.496,,1.89,1.86,0.45229226,0.45430583,0.47162026,0.55430526
22763,2026-09,1,0.4919786096256684,,1.9,1.84,0.59330815,0.5053171,0.51519406,0.5082232
22764,2026-09,1,0.7044444444444444,,1.33,3.17,0.7239944,0.7411296,0.6819236,0.7375703
22765,2026-09,0,0.46276595744680854,,2.02,1.74,0.5758146,0.5047898,0.5194711,0.4005044
22766,2026-09,1,0.7015590200445434,,1.34,3.15,0.5350541,0.603896,0.57663697,0.638139
22767,2026-09,1,0.6705882352941177,,1.4,2.85,0.7742282,0.7476333,0.747282,0.7402183
22768,2026-09,1,0.744421906693712,,1.26,3.67,0.71147907,0.6437944,0.6715413,0.7561512
22769,2026-09,0,0.5605263157894738,,1.67,2.13,0.49958152,0.49339086,0.5107111,0.57182205
22770,2026-09,0,0.43307086614173224,,2.16,1.65,0.5109557,0.50467217,0.53369534,0.46342534
22771,2026-09,1,0.5490716180371352,,1.7,2.07,0.52904165,0.56347567,0.50021803,0.5694758
22772,2026-09,1,0.49193548387096786,,1.89,1.83,0.45919576,0.5850687,0.50337106,0.51833993
22773,2026-09,1,0.5684754521963824,,1.67,2.2,0.57629025,0.59579515,0.5543122,0.5875672
22774,2026-09,1,0.6706161137440759,,1.39,2.83,0.526439,0.55338967,0.51799166,0.6664005
22775,2026-09,1,0.5306666666666666,,1.76,1.99,0.55658853,0.5245024,0.49293718,0.50137967
22776,2026-09,0,0.6332518337408313,,1.5,2.59,0.5791786,0.5777946,0.60453254,0.6460789
22777,2026-09,1,0.5774278215223098,,1.61,2.2,0.524417,0.47762793,0.44380695,0.56423396
22778,2026-09,0,0.46524064171123,,2.0,1.74,0.3256898,0.42117935,0.4608082,0.46373862
22779,2026-09,1,0.5710526315789474,,1.63,2.17,0.4240764,0.4540452,0.49516183,0.57756436
22780,2026-09,0,0.4919786096256684,,1.9,1.84,0.5631646,0.49810734,0.50458443,0.50567985
22781,2026-09,1,0.6126582278481012,,1.53,2.42,0.52772915,0.59088314,0.5495018,0.6329772
22782,2026-09,0,0.5620052770448549,,1.66,2.13,0.64250124,0.6392377,0.60243005,0.55307025
22783,2026-09,0,0.6240601503759399,,1.5,2.49,0.61002207,0.632646,0.60319644,0.6386005
22784,2026-09,1,0.5695538057742783,,1.64,2.17,0.62719357,0.6029271,0.5674141,0.6089521
22785,2026-09,0,0.31050228310502287,,3.02,1.36,0.3988563,0.36569223,0.43146744,0.29789662
22786,2026-09,1,0.7479838709677419,,1.25,3.71,0.5912838,0.6124681,0.5977598,0.74893695
22787,2026-09,0,0.4586666666666667,,2.03,1.72,0.48861423,0.4320224,0.45645633,0.4617203
22788,2026-09,1,0.5413333333333333,,1.72,2.03,0.47629374,0.5270373,0.5423892,0.61222374
22789,2026-09,1,0.5253333333333333,,1.78,1.97,0.5164556,0.6250947,0.59451294,0.60990083
22790,2026-09,0,0.4562334217506631,,2.05,1.72,0.49611512,0.5202153,0.49440464,0.45358866
22791,2026-09,1,0.4244791666666667,,2.21,1.63,0.43696135,0.40708852,0.45098418,0.35798213
22792,2026-09,1,0.6721698113207547,,1.39,2.85,0.62026095,0.6828139,0.7114172,0.71788156
22793,2026-09,1,0.8082644628099173,,1.16,4.89,0.848544,0.7217538,0.66215426,0.8178938
22794,2026-09,0,0.3877551020408163,,2.4,1.52,0.35672352,0.31121117,0.31902358,0.3483626
22795,2026-09,0,0.431578947368421,,2.16,1.64,0.3939508,0.38140577,0.35940567,0.38565975
22796,2026-09,0,0.44680851063829785,,2.08,1.68,0.5141644,0.5159311,0.44843572,0.43086925
22797,2026-09,1,0.3665835411471321,,2.54,1.47,0.39361683,0.3779515,0.35759127,0.34805045
22798,2026-09,1,0.5721784776902887,,1.63,2.18,0.6646001,0.66348183,0.65385294,0.59492904
22799,2026-09,0,0.6713947990543735,,1.39,2.84,0.7457761,0.7132281,0.6816061,0.7192826
22800,2026-09,1,0.5333333333333333,,1.75,2.0,0.50646764,0.55940074,0.51962376,0.5551539
22801,2026-09,1,0.6051282051282051,,1.54,2.36,0.72391385,0.6709053,0.61800337,0.63801336
22802,2026-09,1,0.6126582278481012,,1.53,2.42,0.62586004,0.6549463,0.6732208,0.6472128
22803,2026-09,1,0.5578947368421052,,1.68,2.12,0.5784372,0.5246181,0.58075035,0.52897424
22804,2026-09,0,0.5267379679144386,,1.77,1.97,0.5124763,0.54389083,0.57189834,0.4648064
22805,2026-09,1,0.44297082228116713,,2.1,1.67,0.49501148,0.5062993,0.48789993,0.47008172
22806,2026-09,1,0.5,,1.87,1.87,0.6531295,0.56668806,0.5589187,0.5352982
22807,2026-09,0,0.4562334217506631,,2.05,1.72,0.5492004,0.4499805,0.46772712,0.4460331
